organ_type	drug_name	toxicity_label
Cardiac	pergolide	1
Cardiac	levodopa	1
Cardiac	folate	1
Cardiac	pentobarbital	1
Cardiac	chlorthalidone	1
Cardiac	nortriptyline	1
Cardiac	oxazepam	1
Cardiac	vorinostat	1
Cardiac	chlorprothixene	1
Cardiac	coenzyme q10	1
Cardiac	propylthiouracil	1
Cardiac	droperidol	1
Cardiac	paricalcitol	1
Cardiac	mirtazapine	1
Cardiac	lacosamide	1
Cardiac	adenosine	1
Cardiac	estrogens, esterified (usp)	1
Cardiac	milrinone	1
Cardiac	imipramine	1
Cardiac	pramoxine	1
Cardiac	nateglinide	1
Cardiac	ceftazidime	1
Cardiac	cerivastatin	1
Cardiac	pholcodine	1
Cardiac	telaprevir	1
Cardiac	darunavir	1
Cardiac	asparaginase	1
Cardiac	dexketoprofen	1
Cardiac	lepirudin	1
Cardiac	methocarbamol	1
Cardiac	rivaroxaban	1
Cardiac	nimesulide	1
Cardiac	anastrozole	1
Cardiac	sodium phosphate, dibasic	1
Cardiac	ado-trastuzumab emtansine	1
Cardiac	sargramostim	1
Cardiac	pseudoephedrine	1
Cardiac	hydrocodone	1
Cardiac	mitoxantrone	1
Cardiac	zaleplon	1
Cardiac	phenobarbital	1
Cardiac	ritonavir	1
Cardiac	oxacillin	1
Cardiac	tegaserod	1
Cardiac	ranolazine	1
Cardiac	paraffin	1
Cardiac	dihydralazine	1
Cardiac	trimethoprim	1
Cardiac	immunoglobulin g	1
Cardiac	pindolol	1
Cardiac	rilmenidine	1
Cardiac	acetylcysteine	1
Cardiac	amphotericin b liposomal	1
Cardiac	magnesium sulfate	1
Cardiac	carisoprodol	1
Cardiac	cefadroxil	1
Cardiac	flunarizine	1
Cardiac	liothyronine	1
Cardiac	clofarabine	1
Cardiac	mepivacaine	1
Cardiac	efavirenz	1
Cardiac	piperacillin	1
Cardiac	digoxin antibodies fab fragments	1
Cardiac	treprostinil	1
Cardiac	lercanidipine	1
Cardiac	erythromycin	1
Cardiac	ketamine	1
Cardiac	calcitriol	1
Cardiac	iron sucrose	1
Cardiac	tamoxifen	1
Cardiac	arsenic trioxide	1
Cardiac	nefazodone	1
Cardiac	febuxostat	1
Cardiac	lactobacillus rhamnosus gg	1
Cardiac	ascorbic acid	1
Cardiac	vitamin k	1
Cardiac	lipase	1
Cardiac	pancuronium	1
Cardiac	carbimazole	1
Cardiac	quinapril	1
Cardiac	flurazepam	1
Cardiac	lithium carbonate	1
Cardiac	nalbuphine	1
Cardiac	ziprasidone	1
Cardiac	omega-3 acid ethyl esters (usp)	1
Cardiac	famotidine	1
Cardiac	cisapride	1
Cardiac	sildenafil	1
Cardiac	abacavir	1
Cardiac	butorphanol	1
Cardiac	probucol	1
Cardiac	alteplase	1
Cardiac	amphetamine	1
Cardiac	lacidipine	1
Cardiac	clomipramine	1
Cardiac	tilidine	1
Cardiac	fulvestrant	1
Cardiac	nitrous oxide	1
Cardiac	procainamide	1
Cardiac	factor viia	1
Cardiac	mexiletine	1
Cardiac	meprednisone	1
Cardiac	pazopanib	1
Cardiac	ifenprodil	1
Cardiac	apixaban	1
Cardiac	ropivacaine	1
Cardiac	indacaterol	1
Cardiac	gemtuzumab ozogamicin	1
Cardiac	fosamprenavir	1
Cardiac	brinzolamide	1
Cardiac	fusidate	1
Cardiac	flumazenil	1
Cardiac	glimepiride	1
Cardiac	triazolam	1
Cardiac	peginterferon alfa-2a	1
Cardiac	pegfilgrastim	1
Cardiac	butylscopolamine	1
Cardiac	nandrolone	1
Cardiac	metolazone	1
Cardiac	levocabastine	1
Cardiac	moclobemide	1
Cardiac	moxifloxacin	1
Cardiac	minocycline	1
Cardiac	cyamemazine	1
Cardiac	tetrahydrozoline	1
Cardiac	fluvoxamine	1
Cardiac	buprenorphine	1
Cardiac	loxapine	1
Cardiac	felbinac	1
Cardiac	lactitol	1
Cardiac	dexmethylphenidate	1
Cardiac	sodium ferric gluconate complex	1
Cardiac	laronidase	1
Cardiac	clemastine	1
Cardiac	eprosartan	1
Cardiac	immunoglobulin a	1
Cardiac	amantadine	1
Cardiac	memantine	1
Cardiac	paroxetine	1
Cardiac	darbepoetin alfa	1
Cardiac	neostigmine	1
Cardiac	cefaclor	1
Cardiac	pentostatin	1
Cardiac	nisoldipine	1
Cardiac	xylometazoline	1
Cardiac	sumatriptan	1
Cardiac	azelastine	1
Cardiac	chlorpropamide	1
Cardiac	methyldopa	1
Cardiac	minoxidil	1
Cardiac	morniflumate	1
Cardiac	indinavir	1
Cardiac	agalsidase beta	1
Cardiac	lopinavir	1
Cardiac	technetium tc 99m sestamibi	1
Cardiac	isoproterenol	1
Cardiac	carfilzomib	1
Cardiac	rho(d) immune globulin	1
Cardiac	psyllium	1
Cardiac	nedocromil	1
Cardiac	orphenadrine	1
Cardiac	ivabradine	1
Cardiac	cetuximab	1
Cardiac	chlorambucil	1
Cardiac	felodipine	1
Cardiac	etidronate	1
Cardiac	petrolatum	1
Cardiac	clomiphene	1
Cardiac	diflorasone	1
Cardiac	pertuzumab	1
Cardiac	pimozide	1
Cardiac	amiloride	1
Cardiac	epirubicin	1
Cardiac	ciclopirox	1
Cardiac	imipenem	1
Cardiac	cifenline	1
Cardiac	nabumetone	1
Cardiac	xipamide	1
Cardiac	galsulfase	1
Cardiac	phenoxybenzamine	1
Cardiac	rabbit anti-human t-lymphocyte globulin	1
Cardiac	cimetidine	1
Cardiac	belatacept	1
Cardiac	colchicine	1
Cardiac	quazepam	1
Cardiac	ticlopidine	1
Cardiac	nitroprusside	1
Cardiac	dronabinol	1
Cardiac	iopamidol	1
Cardiac	bezafibrate	1
Cardiac	trolamine salicylate	1
Cardiac	troglitazone	1
Cardiac	gadodiamide	1
Cardiac	sulindac	1
Cardiac	azosemide	1
Cardiac	ginkgo biloba extract	1
Cardiac	methadone	1
Cardiac	dextroamphetamine	1
Cardiac	phenylpropanolamine	1
Cardiac	zidovudine	1
Cardiac	sufentanil	1
Cardiac	amisulpride	1
Cardiac	sibutramine	1
Cardiac	thiopental	1
Cardiac	promazine	1
Cardiac	guanfacine	1
Cardiac	trandolapril	1
Cardiac	nordazepam	1
Cardiac	gold	1
Cardiac	cyclosporine	1
Cardiac	escitalopram	1
Cardiac	calcium chloride	1
Cardiac	hyoscyamine	1
Cardiac	etoposide	1
Cardiac	azithromycin	1
Cardiac	acamprosate	1
Cardiac	trimipramine	1
Cardiac	celiprolol	1
Cardiac	hyaluronate	1
Cardiac	urapidil	1
Cardiac	pramipexole	1
Cardiac	regadenoson	1
Cardiac	darifenacin	1
Cardiac	nadolol	1
Cardiac	golimumab	1
Cardiac	zuclopenthixol	1
Cardiac	sodium oxybate	1
Cardiac	meprobamate	1
Cardiac	chorionic gonadotropin	1
Cardiac	temsirolimus	1
Cardiac	ephedrine	1
Cardiac	castor oil	1
Cardiac	picosulfate sodium	1
Cardiac	imidapril	1
Cardiac	estrogens, conjugated (usp)	1
Cardiac	trichlormethiazide	1
Cardiac	6-aminocaproic acid	1
Cardiac	iloprost	1
Cardiac	telithromycin	1
Cardiac	romiplostim	1
Cardiac	estriol	1
Cardiac	melphalan	1
Cardiac	mometasone	1
Cardiac	nilotinib	1
Cardiac	fosinopril	1
Cardiac	brotizolam	1
Cardiac	sevoflurane	1
Cardiac	oxaliplatin	1
Cardiac	deferoxamine	1
Cardiac	ferrous gluconate	1
Cardiac	tofacitinib	1
Cardiac	apomorphine	1
Cardiac	vitamin b6	1
Cardiac	dihydroergotamine	1
Cardiac	flupirtine	1
Cardiac	dexmedetomidine	1
Cardiac	teriparatide	1
Cardiac	methylergonovine	1
Cardiac	nitrendipine	1
Cardiac	ergotamine	1
Cardiac	polyethylene glycol 3350	1
Cardiac	eplerenone	1
Cardiac	leucovorin	1
Cardiac	desmopressin	1
Cardiac	methoxy polyethylene glycol-epoetin beta	1
Cardiac	nelfinavir	1
Cardiac	lactate	1
Cardiac	ponatinib	1
Cardiac	pegaspargase	1
Cardiac	simethicone	1
Cardiac	tolazamide	1
Cardiac	zotepine	1
Cardiac	sofosbuvir	1
Cardiac	omalizumab	1
Cardiac	meperidine	1
Cardiac	phentermine	1
Cardiac	eltrombopag	1
Cardiac	succinylcholine	1
Cardiac	atracurium	1
Cardiac	doxepin	1
Cardiac	interferon beta-1a	1
Cardiac	bepridil	1
Cardiac	saquinavir	1
Cardiac	anagrelide	1
Cardiac	ketoconazole	1
Cardiac	bifidobacterium lactis	1
Cardiac	meclizine	1
Cardiac	metaxalone	1
Cardiac	epinastine	1
Cardiac	enfuvirtide	1
Cardiac	nebivolol	1
Cardiac	terbutaline	1
Cardiac	nitroglycerin	1
Cardiac	testosterone	1
Cardiac	nicorandil	1
Cardiac	risedronate	1
Cardiac	fluvastatin	1
Cardiac	ranibizumab	1
Cardiac	promethazine	1
Cardiac	dipyrone	1
Cardiac	cetirizine	1
Cardiac	interferon alfa-2b	1
Cardiac	alglucosidase alfa	1
Cardiac	ibandronate	1
Cardiac	voriconazole	1
Cardiac	tetanus immune globulin	1
Cardiac	desipramine	1
Cardiac	pentoxifylline	1
Cardiac	clodronic acid	1
Cardiac	didanosine	1
Cardiac	clonazepam	1
Cardiac	gadopentetate dimeglumine	1
Cardiac	trichloroacetaldehyde	1
Cardiac	glycopyrrolate	1
Cardiac	sorbitol	1
Cardiac	tiagabine	1
Cardiac	megestrol	1
Cardiac	terfenadine	1
Cardiac	betamethasone	1
Cardiac	tocilizumab	1
Cardiac	ziconotide	1
Cardiac	interferon beta-1b	1
Cardiac	remifentanil	1
Cardiac	nitrofurantoin	1
Cardiac	amoxapine	1
Cardiac	methylphenidate	1
Cardiac	daptomycin	1
Cardiac	rizatriptan	1
Cardiac	albumin human, usp	1
Cardiac	obinutuzumab	1
Cardiac	thalidomide	1
Cardiac	stavudine	1
Cardiac	raltegravir	1
Cardiac	vitamin k 1	1
Cardiac	prothipendyl	1
Cardiac	mercaptopurine	1
Cardiac	sevelamer	1
Cardiac	magnesium aspartate	1
Cardiac	dothiepin	1
Cardiac	isotretinoin	1
Cardiac	sodium selenate	1
Cardiac	biperiden	1
Cardiac	vincristine	1
Cardiac	tretinoin	1
Cardiac	vitamin k 2	1
Cardiac	sodium phosphate	1
Cardiac	aluminum hydroxide	1
Cardiac	sodium polystyrene sulfonate	1
Cardiac	macitentan	1
Cardiac	acebutolol	1
Cardiac	fluorescein	1
Cardiac	moxonidine	1
Cardiac	milnacipran	1
Cardiac	pancreatin	1
Cardiac	vecuronium	1
Cardiac	desoximetasone	1
Cardiac	pirfenidone	1
Cardiac	perflutren	1
Cardiac	rotigotine	1
Cardiac	armodafinil	1
Cardiac	etomidate	1
Cardiac	brompheniramine	1
Cardiac	streptokinase	1
Cardiac	atazanavir	1
Cardiac	clothiapine	1
Cardiac	alvimopan	1
Cardiac	naloxone	1
Cardiac	perphenazine	1
Cardiac	levalbuterol	1
Cardiac	tazobactam	1
Cardiac	ropinirole	1
Cardiac	oxymorphone	1
Cardiac	esmolol	1
Cardiac	doxorubicin liposome	1
Cardiac	balsalazide	1
Cardiac	magnesium oxide	1
Cardiac	decitabine	1
Cardiac	romidepsin	1
Cardiac	potassium citrate	1
Cardiac	doxycycline	1
Cardiac	vemurafenib	1
Cardiac	clotiazepam	1
Cardiac	clobazam	1
Cardiac	metaproterenol	1
Cardiac	travoprost	1
Cardiac	cefuroxime	1
Cardiac	penciclovir	1
Cardiac	ibrutinib	1
Cardiac	acitretin	1
Cardiac	methimazole	1
Cardiac	telmisartan	1
Cardiac	piracetam	1
Cardiac	fibrinogen	1
Cardiac	mesna	1
Cardiac	interferon gamma-1b	1
Cardiac	sipuleucel-t	1
Cardiac	aprepitant	1
Cardiac	mupirocin	1
Cardiac	fenofibrate	1
Cardiac	lamivudine	1
Cardiac	oseltamivir	1
Cardiac	quinine	1
Cardiac	tetracycline	1
Cardiac	bivalirudin	1
Cardiac	aprotinin	1
Cardiac	gadoversetamide	1
Cardiac	trastuzumab	1
Cardiac	trospium	1
Cardiac	isoflurane	1
Cardiac	gatifloxacin	1
Cardiac	amprenavir	1
Cardiac	phenytoin	1
Cardiac	eptifibatide	1
Cardiac	carbon monoxide	1
Cardiac	acetazolamide	1
Cardiac	tirofiban	1
Cardiac	tenecteplase	1
Cardiac	itraconazole	1
Cardiac	phenazopyridine	1
Cardiac	maraviroc	1
Cardiac	ampicillin	1
Cardiac	vitamin a	1
Cardiac	vinorelbine	1
Cardiac	opipramol	1
Cardiac	desonide	1
Cardiac	iron-dextran complex	1
Cardiac	chloroquine	1
Cardiac	penicillin v	1
Cardiac	magnesium	1
Cardiac	cytarabine	1
Cardiac	lapatinib	1
Cardiac	dabigatran	1
Cardiac	miconazole	1
Cardiac	rocuronium	1
Cardiac	cefdinir	1
Cardiac	mefenamate	1
Cardiac	magnesium chloride	1
Cardiac	cholecalciferol	1
Cardiac	arformoterol	1
Cardiac	propofol	1
Cardiac	prasugrel	1
Cardiac	sodium fluoride	1
Cardiac	olive oil	1
Cardiac	polysaccharide iron complex	1
Cardiac	salicylic acid	1
Cardiac	belladonna leaf extract	1
Cardiac	pentamidine	1
Cardiac	bevacizumab	1
Cardiac	nevirapine	1
Cardiac	abatacept	1
Cardiac	tetracaine	1
Cardiac	danazol	1
Cardiac	guaifenesin	1
Cardiac	tenofovir disoproxil	1
Cardiac	mineral oil	1
Cardiac	ethinyl estradiol	1
Cardiac	magaldrate	1
Cardiac	oxymetholone	1
Cardiac	bromocriptine	1
Cardiac	epoprostenol	1
Cardiac	imatinib	1
Cardiac	pimecrolimus	1
Cardiac	bacitracin	1
Cardiac	exemestane	1
Cardiac	zopiclone	1
Cardiac	lithium sulfate	1
Cardiac	anti-inhibitor coagulant complex	1
Cardiac	thiocolchicoside	1
Cardiac	reteplase	1
Cardiac	ramelteon	1
Cardiac	insulin, glulisine, human	1
Cardiac	desflurane	1
Cardiac	daunorubicin	1
Cardiac	iohexol	1
Cardiac	calcium acetate	1
Cardiac	riluzole	1
Cardiac	imiglucerase	1
Cardiac	ferric hydroxide	1
Cardiac	ioversol	1
Cardiac	thrombin	1
Cardiac	betahistine	1
Cardiac	drotrecogin alfa	1
Cardiac	dobutamine	1
Cardiac	azacitidine	1
Cardiac	hydralazine	1
Cardiac	polymyxin b	1
Cardiac	octreotide	1
Cardiac	gentamicin	1
Cardiac	tulobuterol	1
Cardiac	caffeine	1
Cardiac	enoxaparin	1
Cardiac	cocaine	1
Cardiac	tiapride	1
Cardiac	papaverine	1
Cardiac	vancomycin	1
Cardiac	propiomazine	1
Cardiac	entacapone	1
Cardiac	clotrimazole	1
Cardiac	sodium citrate	1
Cardiac	carteolol	1
Cardiac	glucagon	1
Cardiac	amifostine	1
Cardiac	cabergoline	1
Cardiac	dronedarone	1
Cardiac	pitavastatin	1
Cardiac	daclizumab	1
Cardiac	cefazolin	1
Cardiac	argatroban	1
Cardiac	gliquidone	1
Cardiac	lithium citrate	1
Cardiac	clorazepate	1
Cardiac	fluindione	1
Cardiac	carbazochrome	1
Cardiac	posaconazole	1
Cardiac	magnesium gluconate	1
Cardiac	peginterferon alfa-2b	1
Cardiac	cephalexin	1
Cardiac	molsidomine	1
Cardiac	ethanol	1
Cardiac	potassium aspartate	1
Cardiac	demeclocycline	1
Cardiac	cranberry preparation	1
Cardiac	riboflavin	1
Cardiac	benfluorex	1
Cardiac	dexfenfluramine	1
Cardiac	idursulfase	1
Cardiac	tolvaptan	1
Cardiac	almotriptan	1
Cardiac	piretanide	1
Cardiac	cholesterol	1
Cardiac	fumarate	1
Cardiac	heptaminol	1
Cardiac	isoetharine	1
Cardiac	aprindine	1
Cardiac	estazolam	1
Cardiac	hydrochloric acid	1
Cardiac	red yeast rice	1
Cardiac	mefloquine	1
Cardiac	cefprozil	1
Cardiac	human vaccinia immune globulin	1
Cardiac	cinnarizine	1
Cardiac	menatetrenone	1
Cardiac	bamifylline	1
Cardiac	prazepam	1
Cardiac	etretinate	1
Cardiac	nesiritide	1
Cardiac	glyceryl phosphate	1
Cardiac	palivizumab	1
Cardiac	prothrombin	1
Cardiac	dornase alfa	1
Cardiac	halothane	1
Cardiac	clenbuterol	1
Cardiac	indoramin	1
Cardiac	cycloserine	1
Cardiac	diazoxide	1
Cardiac	nitazoxanide	1
Cardiac	hirudin	1
Cardiac	ferric carboxymaltose	1
Cardiac	bromperidol	1
Cardiac	calcium phosphate	1
Cardiac	lomefloxacin	1
Cardiac	deferiprone	1
Cardiac	floxuridine	1
Cardiac	ioxaglate	1
Cardiac	rasburicase	1
Cardiac	perazine	1
Cardiac	flucytosine	1
Cardiac	sapropterin	1
Cardiac	alginic acid	1
Cardiac	beractant	1
Cardiac	chlorocresol	1
Cardiac	flupenthixol	1
Cardiac	ivermectin	1
Cardiac	chlorothiazide	1
Cardiac	interferon alfacon-1	1
Cardiac	nelarabine	1
Cardiac	tadenan	1
Cardiac	aloe extract	1
Cardiac	metopimazine	1
Cardiac	bupivacaine liposome	1
Cardiac	peginesatide	1
Cardiac	lomustine	1
Cardiac	tranylcypromine	1
Cardiac	reserpine	1
Cardiac	fosphenytoin	1
Cardiac	zinc sulfate	1
Cardiac	carbon dioxide	1
Cardiac	proguanil	1
Cardiac	chromium	1
Cardiac	cyclopentolate	1
Cardiac	lecithin	1
Cardiac	potassium bitartrate	1
Cardiac	adapalene	1
Cardiac	phendimetrazine	1
Cardiac	iloperidone	1
Cardiac	tafluprost	1
Cardiac	citrulline	1
Cardiac	aclarubicin	1
Cardiac	glutathione	1
Cardiac	telbivudine	1
Cardiac	monofluorophosphate	1
Cardiac	brentuximab vedotin	1
Cardiac	clofazimine	1
Cardiac	muromonab-cd3	1
Cardiac	pipamperone	1
Cardiac	canrenone	1
Cardiac	glycopyrronium	1
Cardiac	succinylated gelatin	1
Cardiac	ivacaftor	1
Cardiac	magnesium lactate	1
Cardiac	zinc, chelated	1
Cardiac	acipimox	1
Cardiac	grapefruit juice	1
Cardiac	iothalamate	1
Cardiac	lymphocyte immune globulin	1
Cardiac	conivaptan	1
Cardiac	morphine liposomal	1
Cardiac	aldosterone	1
Cardiac	sodium succinate	1
Cardiac	pyrimethamine	1
Cardiac	thiamylal	1
Cardiac	ibutilide	1
Cardiac	althiazide	1
Cardiac	paregoric	1
Cardiac	oprelvekin	1
Cardiac	levobupivacaine	1
Cardiac	cosyntropin	1
Cardiac	methohexital	1
Cardiac	daunorubicin liposomal	1
Cardiac	pyrilamine	1
Cardiac	sodium acetate	1
Cardiac	atosiban	1
Cardiac	lixisenatide	1
Cardiac	turmeric oil	1
Cardiac	phenyltoloxamine	1
Cardiac	nitrogen	1
Cardiac	cod liver oil	1
Cardiac	iodine-131-tositumomab	1
Cardiac	cefoxitin	1
Cardiac	calcium alginate	1
Cardiac	gadoterate meglumine	1
Cardiac	nomegestrol	1
Cardiac	levosimendan	1
Cardiac	nitric oxide	1
Cardiac	saccharomyces boulardii	1
Cardiac	phenylbutazone	1
Cardiac	creatine	1
Cardiac	camphor	1
Cardiac	ritodrine	1
Cardiac	chlormethiazole	1
Cardiac	apraclonidine	1
Cardiac	benoxinate	1
Cardiac	enflurane	1
Cardiac	inulin	1
Cardiac	paromomycin	1
Cardiac	alverine	1
Cardiac	tixocortol	1
Cardiac	ethylene glycol	1
Cardiac	calfactant	1
Cardiac	josamycin	1
Cardiac	paraldehyde	1
Cardiac	benperidol	1
Cardiac	polidocanol	1
Cardiac	dydrogesterone	1
Cardiac	potassium ascorbate	1
Cardiac	agkistrodon piscivorus antivenin	1
Cardiac	licorice	1
Cardiac	poractant alfa	1
Cardiac	carprofen	1
Cardiac	dihydrotachysterol	1
Cardiac	diethylcarbamazine	1
Cardiac	halofantrine	1
Cardiac	coconut oil	1
Cardiac	arsenic	1
Cardiac	hepatitis a vaccine (inactivated) strain hm175	1
Cardiac	magnesium salt	1
Cardiac	oil of ginger	1
Cardiac	synthetic conjugated estrogens, b	1
Cardiac	oxtriphylline	1
Cardiac	escin	1
Cardiac	levomethadyl	1
Cardiac	simvastatin	0
Cardiac	insulin human, rdna origin	0
Cardiac	quetiapine	0
Cardiac	misoprostol	0
Cardiac	fenoterol	0
Cardiac	irbesartan	0
Cardiac	pioglitazone	0
Cardiac	naproxen	0
Cardiac	esomeprazole	0
Cardiac	sulfamethoxazole	0
Cardiac	fluticasone	0
Cardiac	methotrexate	0
Cardiac	losartan	0
Cardiac	ibuprofen	0
Cardiac	canrenoate	0
Cardiac	tranexamic acid	0
Cardiac	morphine	0
Cardiac	pregabalin	0
Cardiac	carbocysteine	0
Cardiac	tamsulosin	0
Cardiac	mirabegron	0
Cardiac	tadalafil	0
Cardiac	atorvastatin	0
Cardiac	tolterodine	0
Cardiac	insulin glargine	0
Cardiac	irinotecan	0
Cardiac	amikacin	0
Cardiac	scopolamine	0
Cardiac	levetiracetam	0
Cardiac	tacrolimus	0
Cardiac	infliximab	0
Cardiac	zolpidem	0
Cardiac	etoricoxib	0
Cardiac	ezetimibe	0
Cardiac	sunitinib	0
Cardiac	linezolid	0
Cardiac	regular insulin, human	0
Cardiac	hypromellose	0
Cardiac	salmeterol	0
Cardiac	omeprazole	0
Cardiac	doxazosin	0
Cardiac	sucralfate	0
Cardiac	afatinib	0
Cardiac	lorazepam	0
Cardiac	vitamin b 12	0
Cardiac	paliperidone	0
Cardiac	nicotine	0
Cardiac	tiotropium	0
Cardiac	boceprevir	0
Cardiac	cisplatin	0
Cardiac	raloxifene	0
Cardiac	duloxetine	0
Cardiac	albuterol	0
Cardiac	diflunisal	0
Cardiac	dipivefrin	0
Cardiac	valacyclovir	0
Cardiac	lanolin	0
Cardiac	prazosin	0
Cardiac	ambroxol	0
Cardiac	cefotaxime	0
Cardiac	imiquimod	0
Cardiac	fludrocortisone	0
Cardiac	calamine	0
Cardiac	baclofen	0
Cardiac	trifluoperazine	0
Cardiac	trapidil	0
Cardiac	plerixafor	0
Cardiac	bcg, live, connaught strain	0
Cardiac	roflumilast	0
Cardiac	clidinium	0
Cardiac	diphenoxylate	0
Cardiac	dexchlorpheniramine	0
Cardiac	calcium polycarbophil	0
Cardiac	methylnaltrexone	0
Cardiac	gemfibrozil	0
Cardiac	raltitrexed	0
Cardiac	canagliflozin	0
Cardiac	isoxsuprine	0
Cardiac	carbamide peroxide	0
Cardiac	ofloxacin	0
Cardiac	silver sulfadiazine	0
Cardiac	hydroxocobalamin	0
Cardiac	clobetasol	0
Cardiac	chlorzoxazone	0
Cardiac	methscopolamine	0
Cardiac	pirenoxine	0
Cardiac	polyethylene glycol 400	0
Cardiac	vardenafil	0
Cardiac	colestipol	0
Cardiac	dapagliflozin	0
Cardiac	flavoxate	0
Cardiac	piroxicam	0
Cardiac	vitamin e	0
Cardiac	doripenem	0
Cardiac	teicoplanin	0
Cardiac	pentazocine	0
Cardiac	enzalutamide	0
Cardiac	colistin	0
Cardiac	flunisolide	0
Cardiac	cefotiam	0
Cardiac	abiraterone	0
Cardiac	chondroitin sulfates	0
Cardiac	zolmitriptan	0
Cardiac	cefepime	0
Cardiac	pepsin a	0
Cardiac	butenafine	0
Cardiac	norgestimate	0
Cardiac	denosumab	0
Cardiac	biotin	0
Cardiac	oxaprozin	0
Cardiac	flunitrazepam	0
Cardiac	terizidone	0
Cardiac	buflomedil	0
Cardiac	botulinum toxin type a	0
Cardiac	diosmin	0
Cardiac	calcifediol	0
Cardiac	oxybutynin	0
Cardiac	methoxsalen	0
Cardiac	glutamate	0
Cardiac	vortioxetine	0
Cardiac	trimethobenzamide	0
Cardiac	oxycodone	0
Cardiac	belimumab	0
Cardiac	oxcarbazepine	0
Cardiac	desloratadine	0
Cardiac	apple cider vinegar	0
Cardiac	verteporfin	0
Cardiac	thiamine	0
Cardiac	icatibant	0
Cardiac	droxidopa	0
Cardiac	chloride ion	0
Cardiac	drospirenone	0
Cardiac	water	0
Cardiac	loteprednol etabonate	0
Cardiac	diphenidol	0
Cardiac	phenformin	0
Cardiac	cyproheptadine	0
Cardiac	albendazole	0
Cardiac	etravirine	0
Cardiac	cromolyn	0
Cardiac	rifabutin	0
Cardiac	lithium acetate	0
Cardiac	rifaximin	0
Cardiac	eprazinone	0
Cardiac	aztreonam	0
Cardiac	bismuth subsalicylate	0
Cardiac	nafcillin	0
Cardiac	lysozyme	0
Cardiac	tenoxicam	0
Cardiac	isocarboxazid	0
Cardiac	periciazine	0
Cardiac	trovafloxacin	0
Cardiac	norfloxacin	0
Cardiac	regorafenib	0
Cardiac	linoleate	0
Cardiac	temozolomide	0
Cardiac	linagliptin	0
Cardiac	ioxilan	0
Cardiac	mycophenolate mofetil	0
Cardiac	midodrine	0
Cardiac	aminosalicylic acid	0
Cardiac	nilvadipine	0
Cardiac	meloxicam	0
Cardiac	nimodipine	0
Cardiac	arginine	0
Cardiac	geranylgeranylacetone	0
Cardiac	norethindrone	0
Cardiac	glyburide	0
Cardiac	tinzaparin	0
Cardiac	flurbiprofen	0
Cardiac	selenium	0
Cardiac	potassium bicarbonate	0
Cardiac	zomepirac	0
Cardiac	lovastatin	0
Cardiac	topiramate	0
Cardiac	sodium	0
Cardiac	topotecan	0
Cardiac	varenicline	0
Cardiac	cladribine	0
Cardiac	gadolinium	0
Cardiac	magnesium hydroxide	0
Cardiac	dantrolene	0
Cardiac	mianserin	0
Cardiac	probenecid	0
Cardiac	calcium glubionate	0
Cardiac	auranofin	0
Cardiac	lactobacillus acidophilus	0
Cardiac	pralatrexate	0
Cardiac	ofatumumab	0
Cardiac	tobramycin	0
Cardiac	carbidopa	0
Cardiac	lactobacillus	0
Cardiac	mosapride	0
Cardiac	olmesartan	0
Cardiac	acetate	0
Cardiac	heparinoids	0
Cardiac	propyphenazone	0
Cardiac	ergoloid mesylates, usp	0
Cardiac	pivampicillin	0
Cardiac	tolcapone	0
Cardiac	ruxolitinib	0
Cardiac	samarium sm153	0
Cardiac	magnesium trisilicate	0
Cardiac	influenza virus vaccine, inactivated a-brisbane-59-2007, ivr-148 (h1n1) strain	0
Cardiac	clopamide	0
Cardiac	tizanidine	0
Cardiac	pramlintide	0
Cardiac	polyvinyl alcohol	0
Cardiac	flutamide	0
Cardiac	butalbital	0
Cardiac	saccharomyces cerevisiae	0
Cardiac	hydrogen peroxide	0
Cardiac	cyclizine	0
Cardiac	cefpodoxime	0
Cardiac	lysine	0
Cardiac	liraglutide	0
Cardiac	maprotiline	0
Cardiac	saxagliptin	0
Cardiac	lymphocyte immune globulin, anti-thymocyte globulin	0
Cardiac	hesperidin	0
Cardiac	cyclobenzaprine	0
Cardiac	fiber	0
Cardiac	trametinib	0
Cardiac	epoetin beta	0
Cardiac	montelukast	0
Cardiac	griseofulvin	0
Cardiac	pentosan polysulfate	0
Cardiac	aflibercept	0
Cardiac	famciclovir	0
Cardiac	citric acid	0
Cardiac	furazolidone	0
Cardiac	chondroitin sulfate (chicken)	0
Cardiac	cefixime	0
Cardiac	fexofenadine	0
Cardiac	modafinil	0
Cardiac	roxithromycin	0
Cardiac	calcium citrate	0
Cardiac	certoparin	0
Cardiac	bosutinib	0
Cardiac	empagliflozin	0
Cardiac	calcium carbonate, precipitated	0
Cardiac	ciclesonide	0
Cardiac	busulfan	0
Cardiac	insulin, isophane	0
Cardiac	atomoxetine	0
Cardiac	methenolone	0
Cardiac	cilazapril	0
Cardiac	tegafur	0
Cardiac	bleomycin	0
Cardiac	capsaicin	0
Cardiac	alefacept	0
Cardiac	acetic acid	0
Cardiac	fesoterodine	0
Cardiac	kanamycin	0
Cardiac	trimebutine	0
Cardiac	benzoyl peroxide	0
Cardiac	meclofenamate	0
Cardiac	potassium iodide	0
Cardiac	pyridoxal	0
Cardiac	hylan g-f 20	0
Cardiac	panitumumab	0
Cardiac	methylcellulose	0
Cardiac	anakinra	0
Cardiac	niacin	0
