QikProp_.stars	QikProp_.amine	QikProp_.amidine	QikProp_.acid	QikProp_.amide	QikProp_.rotor	QikProp_.rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip.2.V	QikProp_ACxDN..5.SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo.w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP.eV.	QikProp_EA.eV.	QikProp_.metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_.NandO	QikProp_RuleOfFive	QikProp_.ringatoms	QikProp_.in34	QikProp_.in56	QikProp_.noncon	QikProp_.nonHatm	QikProp_RuleOfThree	QikProp_ACxDN..5.SAxSASA.MW	Class
0	0	0	1	0	6	0	-2	330.742	6.254	518.248	35.747	225.658	204.297	52.546	876.122	3	7	0.0446405	0.0233949	0.8544184	27.007	10.388	18.025	13.874	1.834	-4.314	-3.791	-3.054	18.18	-1.73	16.049	-4.383	8.897	0.824	4	-0.667	2	60.231	0	0	125.792	7	0	11	0	11	0	21	1	0.0366581	noninducer
3	1	0	0	0	6	1	-2	179.172	6.763	352.776	138.019	214.757	0	0	559.773	6	9.5	0.0817168	0.0659629	0.9311218	12.396	6.518	18.622	18.85	-2.566	0.084	0.59	-3.373	22.712	-1.051	9.152	-6.964	8.852	-2.126	4	-0.8	2	23.236	0	0	112.014	6	1	6	0	6	5	12	1	0.129876	noninducer
0	1	0	1	0	2	0	0	375.399	8.731	597.925	350.555	162.259	60.39	24.72	1094.697	1	6.75	0.0696378	0.011289	0.8591078	36.948	10.06	18.33	10.353	0.507	-3.968	-3.607	-3.018	18.101	-0.564	12.441	-6.168	8.753	0.987	1	0.049	2	52.426	24.72	0	98.303	7	0	19	3	16	7	27	1	0.0179808	noninducer
0	0	0	1	0	6	0	-1	250.337	1.521	549.222	361.175	86.3	101.747	0	928.502	1	2.75	0.0024931	0.0050071	0.8380545	28.124	8.316	11.476	5.17	3.7	-4.092	-3.537	-2.83	381.168	-0.617	221.832	-2.176	8.932	-0.39	3	0.194	3	94.805	0	0	52.159	3	0	6	0	6	0	18	0	0.0109852	noninducer
0	1	0	1	0	5	1	-2	389.385	6.156	683.616	374.105	232.807	58.994	17.709	1179.716	2	8.7	0.0321192	0.0179979	0.7898379	38.411	11.606	20.805	13.751	-0.407	-4.321	-3.132	-4.133	3.879	-1.784	2.154	-7.185	9.093	1.357	4	-0.247	2	35.1	17.709	0	144.683	9	0	18	3	15	6	28	1	0.0315977	noninducer
5	5	0	0	0	13	2	-2	477.6	6.507	709.372	515.628	193.744	0	0	1386.147	11	16.95	0.0305498	0.0792487	0.8475476	40.972	14.887	38.891	32.683	-3.676	2	3.223	-7.63	2.235	-1.221	0.914	-7.967	8.911	-2.126	8	-1.039	1	0	0	0	165.373	12	2	18	0	18	16	33	2	0.117707	inducer
6	5	0	0	0	13	2	-2	449.546	3.89	676.975	435.918	241.057	0	0	1298.126	12	16.45	0.0116565	0.0841752	0.8501009	37.45	14.676	38.789	33.899	-4.415	2	3.571	-7.588	0.796	-1.647	0.299	-8.839	9.264	-1.685	9	-1.132	1	0	0	0	179.71	12	2	18	0	18	16	31	2	0.12676	inducer
6	5	0	0	0	13	2	-2	463.573	3.95	644.673	439.8	204.873	0	0	1268.745	12	16.45	0.0122998	0.0883928	0.8791747	36.274	14.184	38.303	33.575	-4.169	2	3.367	-7.118	1.753	-1.19	0.703	-8.172	9.293	-1.742	9	-1.035	1	0	0	0	160.923	12	2	18	0	18	16	32	2	0.122924	inducer
2	0	0	0	2	7	0	-2	490.616	8.882	877.822	571.865	188.488	115.608	1.862	1561.642	1	6	0.0505135	0.0068351	0.7415597	52.952	15.558	22.823	11.757	4.151	-7.954	-6.087	-3.516	97.851	-2.139	70.632	-3.914	9.557	0.493	4	0.718	1	86.88	0	27.375	142.506	9	0	17	0	17	7	34	1	0.0122295	noninducer
0	0	0	0	0	7	0	-1	198.218	3.408	426.295	175.926	98.754	151.615	0	686.022	2	4.9	0.0169337	0.0162555	0.8824291	18.254	6.751	11.03	8.659	1	-1.412	-1.815	-4.157	1146.614	-0.704	573.552	-2.133	8.668	-0.344	4	-0.663	3	87.557	0	0	60.715	4	0	6	0	6	0	14	0	0.0349597	noninducer
0	1	0	0	0	6	0	1	375.87	4.113	673.737	205.999	65.671	283.576	118.491	1178.739	1	4.75	0.0143517	0.0070502	0.8009769	39.875	12.074	17.535	8.577	4.302	-4.469	-4.663	-6.831	588.897	0.209	1376.455	-3.217	9.189	0.774	3	0.636	3	100	46.766	0	47.76	3	0	18	0	18	5	26	0	0.0126373	inducer
3	2	0	0	0	3	0	2	314.857	2.489	568.524	222.496	3.342	270.961	71.725	1020.608	0	4	0.0060717	0	0.8622942	35.352	10.18	13.699	6.256	3.519	-2.282	-2.203	-6.505	572.8	1.326	819.307	-4.464	8.968	0.001	4	0.383	3	96.915	0	0	5.425	2	0	19	0	12	5	22	0	0	inducer
12	2	0	0	0	1	1	0	32.045	2.828	162.612	0	162.612	0	0	191.574	4	1	0.0417329	0.0122992	0.9883325	0.871	2.014	6.6	7.839	-2.776	2	2.099	-3.173	17.687	0.19	7.727	-8.546	9.435	-2.387	0	-1.342	2	33.025	0	0	60.025	2	0	0	0	0	0	2	1	0.0624122	noninducer
0	1	0	0	0	1	1	1	285.342	5.401	466.284	280.674	104.496	81.114	0	836.404	1	5.5	0.0348777	0.0117954	0.9207154	27.451	7.851	13.607	8.765	1.11	-1.554	-2.296	-3.928	252.271	0.08	123.515	-5.126	8.89	-0.11	5	-0.141	3	76.435	0	0	63.308	4	0	18	0	18	9	21	0	0.0192751	noninducer
0	1	0	0	0	10	0	1	335.876	7.163	640.567	322.213	61.721	185.198	71.435	1118.498	2	5.7	0.0458727	0.0125842	0.8134991	33.956	11.29	17.35	9.303	3.31	-3.29	-3.29	-6.159	641.948	-0.087	834.608	-3.107	8.271	0.554	5	0.092	3	96.575	0	0	43.923	4	0	10	0	10	0	23	0	0.024	inducer
8	0	0	0	1	1	1	-2	76.055	5.992	218.133	0	218.133	0	0	286.47	4	3.7	0.125348	0.0339243	0.9634531	4.668	3.316	10.739	14.091	-2.468	1.343	0.105	-0.749	39.438	-1.063	34.272	-5.444	9.428	-0.624	1	-1.172	2	41.059	0	41.637	94.016	4	0	0	0	0	0	5	0	0.0972981	noninducer
0	2	0	0	0	9	0	1	374.909	4.438	696.084	288.562	55.606	280.192	71.723	1231.448	1	7.4	0.0159954	0.0106309	0.7982047	40.025	12.794	18.656	10.472	3.06	-2.603	-2.604	-7.586	182.974	0.412	238.638	-4.818	9.039	-0.008	6	0.108	3	85.354	0	0	38.302	4	0	18	0	18	4	26	0	0.0197381	inducer
0	1	0	1	0	4	0	-1	141.169	2.908	364.371	177.968	146.763	39.64	0	563.198	3	3	0.0150102	0.0142606	0.9051668	14.195	5.41	10.21	8.33	-1.613	-0.566	0.213	-2.174	25.389	-0.473	13.13	-5.763	9.639	-0.853	5	-0.816	2	42.639	0	0	72.576	3	0	3	3	0	2	10	0	0.036808	noninducer
0	1	0	0	0	5	0	2	371.927	3.967	660.78	338.058	13.135	210.522	99.065	1171.249	0	3	0.0134334	0	0.8132189	39.519	11.374	14.606	4.717	5.482	-5.567	-5.491	-6.284	1854.57	0.771	3722.62	-2.603	8.129	0.775	3	1.003	3	100	0	0	20.802	3	1	16	0	16	0	25	0	0	inducer
0	0	0	1	0	4	0	-1	206.284	2.131	456.3	265.529	90.793	99.978	0	768.654	1	2	0.0059094	0.0043831	0.8893405	22.994	7.004	9.525	4.667	3.496	-3.716	-2.917	-1.992	345.55	-0.443	199.513	-2.457	9.487	-0.309	2	-0.011	3	92.853	0	0	46.205	2	0	6	0	6	0	15	0	0.00969541	noninducer
2	0	0	1	0	11	0	-2	360.492	3.308	765.566	562.132	171.192	32.242	0	1324.381	3	5.4	0.0082633	0.0122172	0.7618299	40.093	12.845	20.006	10.232	4.316	-6.123	-4.268	-3.732	59.715	-2.066	29.914	-3.505	9.683	-0.931	9	0.365	2	84.008	0	0	88.751	4	0	8	0	8	7	26	2	0.0259453	noninducer
2	1	0	0	0	4	0	2	280.412	1.18	569.394	267.888	5.951	295.555	0	1004.559	0	2.5	0.0013857	0	0.8519268	34.303	9.68	12.082	4.72	4.42	-4.189	-3.41	-6.064	2169.531	0.666	1264.158	-2.267	8.066	-0.276	6	0.696	3	100	0	0	6.851	2	0	15	0	12	2	21	0	0	inducer
0	1	0	0	0	5	0	1	347.459	4.334	681.091	202.341	67.588	411.161	0	1188.549	2	4.5	0.0158068	0.0093438	0.7967182	42.128	13.113	19.31	10.874	4.159	-4.865	-4.288	-7.508	564.754	-0.049	295.134	-2.899	8.335	0.235	2	0.688	3	100	0	0	53.761	4	0	21	0	21	5	26	0	0.0183158	inducer
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	noninducer
2	1	0	0	0	4	0	2	284.444	2.313	551.335	391.598	6.765	152.972	0	1005.624	0	2	0.0053193	0	0.8804535	32.984	8.794	11.269	3.22	4.487	-3.747	-3.288	-4.922	2131.307	0.663	1240.101	-2.784	8.114	-0.32	3	0.832	3	100	0	0	7.661	2	0	15	0	9	6	21	0	0	inducer
1	0	0	0	0	2	1	-1	137.141	3.219	326.064	0	159.793	166.271	0	492.432	3	4.5	0.0210399	0.023904	0.9248962	13.857	5.818	11.359	11.107	-0.646	-0.048	-1.034	-3.54	302.399	-0.802	135.806	-3.687	10.079	0.684	2	-0.759	2	67.559	0	0	79.4	4	0	6	0	6	0	10	0	0.0568337	noninducer
0	1	0	0	0	7	0	-1	211.26	1.898	469.134	208.683	149.208	111.244	0	767.234	4	4.7	0.0046974	0.0200369	0.8639452	21.118	7.993	14.812	11.563	0.184	-0.846	-0.958	-4.99	95.03	-0.793	42.995	-5.268	9.037	-0.078	4	-0.579	2	63.423	0	0	76.48	4	0	6	0	6	0	15	0	0.0444949	noninducer
1	0	0	0	0	3	1	-1	191.14	7.03	353.244	194.297	158.946	0	0	563.558	1	7.6	0.0876937	0.0215149	0.9340781	14.473	5.06	10.965	9.939	-1.175	-0.192	-0.468	-2.599	308.044	-0.832	138.548	-4.161	11.26	0.213	3	-1.158	2	64.607	0	0	96.233	7	0	8	0	8	6	13	0	0.0397615	noninducer
0	0	0	1	0	4	0	-1	254.285	5.337	491.192	84.1	131.924	275.168	0	838.816	1	4	0.0339555	0.0081435	0.8757068	27.475	9.142	13.025	8.192	3.106	-3.652	-3.517	-3.048	140.756	-0.824	75.575	-2.597	9.894	0.626	1	-0.179	3	83.583	0	0	72.568	3	0	12	0	12	0	19	0	0.0157305	noninducer
0	1	0	0	0	0	0	2	309.425	5.207	545.009	225.962	51.813	220.3	46.934	972.287	0	4	0.02789	0	0.8708795	34.861	9.564	13.975	6.838	3.242	-3.436	-3.436	-5.398	796.994	0.622	774.138	-3.761	9.241	1.142	5	0.371	3	100	0	0	32.807	2	0	20	0	17	5	22	0	0	inducer
0	1	0	0	0	10	0	-2	328.41	6.411	647.814	166.502	190.301	291.011	0	1119.193	4	5.45	0.036724	0.0168258	0.8047323	34.994	12.901	20.782	13.573	2.836	-3.292	-3.181	-6.806	38.741	-1.6	16.301	-5.104	9.304	0.489	5	-0.025	3	71.979	0	0	101.332	5	0	12	0	12	0	24	0	0.0331902	inducer
0	0	0	0	0	3	0	-1	229.253	6.319	401.792	150.114	132.715	82.78	36.184	661.179	3	7.9	0.0603838	0.0340554	0.9135015	19.171	6.988	15.458	13.678	-0.311	-1.563	-1.589	-3.326	546.213	-0.589	406.148	-3.386	8.045	0.227	2	-0.78	3	74.117	0	0	81.153	6	0	11	0	11	3	15	0	0.059686	noninducer
0	1	0	1	0	6	0	-1	163.234	3.312	395.306	217.23	147.07	0	31.007	614.192	3	3.5	0.0178619	0.0153354	0.883963	14.573	5.712	10.632	8.199	-1.428	-0.791	-0.161	-2.328	25.22	-0.578	19.275	-5.717	9.117	0.028	3	-0.84	2	43.671	0	0	72.577	3	0	0	0	0	0	10	0	0.0371379	noninducer
0	0	0	0	0	5	0	-2	285.307	3.153	543.215	13.197	197.415	332.604	0	924.723	0	6	0.0107505	0	0.8450207	30.819	10.487	13.815	9.439	1.377	-3.556	-4.368	-5.626	132.988	-1.581	55.885	-3.506	10.49	1.181	1	-0.515	3	73.021	0	0	81.673	5	0	17	0	17	0	22	0	0	noninducer
0	1	0	0	0	8	0	-1	239.314	5.283	510.995	274.828	140.264	95.903	0	859.394	4	5.15	0.0324824	0.0201567	0.8554798	24.018	8.716	16.34	11.722	0.529	-1.22	-1.31	-5.054	115.526	-0.798	53.1	-5.061	9.08	-0.197	4	-0.469	2	66.963	0	0	74.491	4	0	6	0	6	0	17	0	0.0430396	noninducer
1	1	0	1	0	6	0	-2	197.19	5.079	395.392	47.696	242.722	104.973	0	640.811	5	4.5	0.0402606	0.025449	0.9091268	16.641	7.869	15.659	13.468	-2.529	-0.68	-0.707	-2.422	3.124	-1.357	1.364	-7.11	9.136	0.074	6	-0.962	2	20.993	0	0	115.652	5	0	6	0	6	0	14	1	0.0510286	inducer
0	1	0	1	0	1	0	0	361.372	7.639	593.985	360.332	147.254	61.662	24.737	1054.888	0	7.25	0.0553172	0	0.8437111	36.009	9.326	16.515	9.499	-0.388	-3.067	-3.086	-3.274	25.118	-0.417	17.732	-5.983	8.808	0.98	1	-0.463	2	49.729	24.737	0	94.957	7	0	19	0	19	6	26	0	0	noninducer
0	0	0	0	0	3	0	0	312.451	5.563	537.224	386.455	83.005	67.765	0	984.816	1.5	2.75	0.0314262	0.0062694	0.8910716	31.979	8.926	14.16	6.281	3.387	-4.982	-4.5	-3.618	1617.201	-0.314	831.762	-2.523	10.145	0.061	4	0.609	3	100	0	0	45.012	2	0	17	0	17	14	23	0	0.0107795	noninducer
2	1	0	1	0	7	0	-1	776.874	3.452	626.184	47.421	176.629	103.261	298.873	1105.493	4	4.25	0.0107823	0.0135743	0.8257224	34.579	13.46	20.923	11.735	1.994	-5.217	-12.715	-3.763	13.226	-0.454	281.438	-5.802	8.908	1.532	5	0.081	2	45.731	0	0	99.218	5	1	12	0	12	0	24	1	0.0109413	noninducer
0	1	0	0	0	5	0	2	234.341	4.975	521.225	376.817	18.687	125.721	0	887.944	1	4.5	0.0278714	0.0086335	0.8571637	27.372	7.681	12.294	6.75	2.271	-1.786	-1.539	-5.169	1642.831	0.491	935.966	-3.004	9.015	-0.261	5	-0.031	3	100	0	0	30.867	3	0	6	0	6	0	17	0	0.0192028	inducer
0	0	0	0	1	2	0	-1	337.35	5.62	593.35	369.071	116.392	68.582	39.305	1030.013	1	8.7	0.0306626	0.0146625	0.8312832	34.438	9.025	17.71	14.515	0.486	-2.059	-2.618	-3.215	419.712	-0.584	621.003	-3.231	9.277	0.45	1	-0.674	3	76.736	39.305	33.819	93.115	7	0	17	0	17	6	24	0	0.0257892	noninducer
6	2	0	0	0	15	3	0	777.047	9.248	922.987	862.982	60.005	0	0	2090.873	6	19.65	0.040904	0.0521486	0.8567505	67.891	18.419	42.375	27.182	2.411	-1.341	-3.942	-5.302	166.214	-0.088	87.045	-5.31	9.16	-1.985	8	-0.052	2	41.933	0	0	118.131	14	3	26	0	12	22	54	1	0.0619428	inducer
0	1	0	0	1	3	0	1	323.437	4.01	587.223	343.669	58.67	184.884	0	1058.166	1	5	0.0151944	0.0085147	0.8551946	36.033	10.017	15.824	10.142	2.499	-2.742	-2.807	-4.109	458.843	0.246	364.276	-3.724	8.262	0.165	5	0.088	3	89.218	0	21.956	43.23	4	0	16	0	16	4	24	0	0.015459	inducer
2	1	0	0	0	4	0	2	277.408	0.882	552.207	243.35	24.364	284.493	0	967.43	1	1.5	0.0008035	0.0027164	0.856662	32.711	9.617	12.51	5.209	4.405	-3.891	-3.847	-5.934	1451.305	0.5	818.6	-2.645	9.35	-0.265	6	0.788	3	100	0	0	14.991	1	0	16	0	16	4	21	0	0.00540725	inducer
2	2	0	0	0	5	0	2	390.955	2.722	708.431	223.504	0.848	412.355	71.723	1276.325	0	4	0.0058053	0	0.8032337	45.652	13.528	17.309	7.097	5.37	-4.607	-4.603	-8.135	604.869	1.226	868.984	-3.728	9.137	0.014	6	1.041	3	95.219	0	0	7.447	2	1	24	0	24	4	28	0	0	inducer
0	0	0	0	0	3	0	-1	351.394	1.556	570.563	156.511	144.732	223.668	45.651	975.003	1	8.25	0.002483	0.0144594	0.8334229	33.075	10.359	16.988	12.543	2.652	-3.84	-3.913	-5.294	420.149	-0.894	344.645	-3.111	8.881	1.204	3	-0.443	3	89.43	0	0	96.062	7	0	15	0	15	1	23	0	0.0234779	noninducer
3	1	0	0	0	1	0	2	179.305	1.149	392.768	344.788	47.98	0	0	672.285	2	1	0.0019654	0.0036006	0.9449257	20.109	5.727	9.208	4.684	1.656	-1.311	-1.102	-3.149	866.572	0.543	468.818	-4.37	9.345	-2.918	0	0.046	3	89.221	0	0	24.868	1	0	10	0	10	10	13	0	0.00788712	inducer
0	0	0	0	0	0	0	0	172.183	1.177	377.559	83.901	96.372	197.286	0	603.46	0	4	0.002296	0	0.9147016	19.881	6.011	8.365	6.565	0.995	-1.015	-1.473	-3.853	1207.831	-0.204	606.721	-2.601	10.303	1.503	1	-0.7	3	87.934	0	0	54.521	2	0	10	0	10	0	13	0	0	noninducer
1	1	0	0	0	4	0	2	386.569	2.909	641.198	323.262	30.161	228.596	59.178	1181.785	0	6.5	0.0071594	0	0.8430731	40.756	11.442	16.911	11.063	3.592	-2.289	-4.094	-5.888	50.907	0.583	1506.001	-2.949	7.865	0.594	7	0.14	2	78.527	0	0	25.139	3	0	20	0	20	5	26	1	0	inducer
2	0	2	0	0	2	0	-1	129.164	7.685	334.543	159.196	175.348	0	0	504.816	5	3.5	0.1170058	0.0233938	0.9165047	12.765	5.256	14.452	12.046	-0.791	-0.729	-0.649	-2.883	215.317	-0.949	94.078	-8.684	8.115	-0.773	1	-0.847	2	64.07	0	0	96.127	5	0	0	0	0	0	9	0	0.0605914	noninducer
0	1	0	0	0	7	0	1	309.45	3.087	574.779	263.242	16.122	295.414	0	1053.929	0	4	0.0090406	0	0.8713755	34.351	10.278	13.043	5.617	3.93	-3.185	-3.46	-5.748	1737.448	0.399	994.366	-2.167	9.132	-0.085	4	0.31	3	100	0	0	19.242	2	0	12	0	12	0	23	0	0	noninducer
0	1	0	0	0	6	0	2	261.384	1.6	531.636	215.673	9.486	266.256	40.221	910.267	0	3.5	0.002812	0	0.8544037	28.965	8.872	10.859	5.012	3.318	-2.486	-2.612	-5.884	2008.375	0.612	1931.512	-2.243	8.382	0.168	5	0.069	3	100	0	0	14.34	3	0	11	0	11	0	18	0	0	noninducer
0	0	0	0	0	4	0	-2	236.263	5.474	444.376	186.412	216.913	13.42	27.63	693.463	2	8.5	0.043211	0.027051	0.8526363	19.158	6.666	14.176	12.784	-1.1	-1.558	-1.284	-3.98	86.878	-1.599	49.98	-5.086	9.677	1.488	1	-1.009	2	55.206	0	0	118.271	7	0	5	0	5	0	14	0	0.050879	noninducer
4	0	0	2	0	11	0	-2	454.444	10.271	749.866	164.86	419.743	165.263	0	1321.998	6.25	11.75	0.0797912	0.0391737	0.7768469	41.268	16.176	31.074	23.804	-1.818	-3.959	-4.531	-2.316	0.066	-4.736	0.024	-7.617	8.269	0.869	5	-0.933	1	0	0	0	229.226	13	2	16	0	16	0	33	1	0.0646395	noninducer
1	1	0	1	0	6	0	-2	211.217	4.737	390.886	75.467	224.211	91.209	0	664.588	5	4.5	0.0337627	0.0257423	0.9422148	17.461	8.191	15.817	13.237	-2.248	-1.285	-0.921	-1.821	4.68	-1.083	2.111	-6.817	9.024	-0.079	4	-0.88	2	25.775	0	0	111.638	5	0	6	0	6	0	15	1	0.0476397	noninducer
1	1	0	0	0	3	1	2	233.31	1.353	483.682	293.569	24.406	165.708	0	821.54	0	2.5	0.0022294	0	0.8770487	26.38	7.221	9.265	3.977	0.247	-2.3	-2.215	-5.038	1449.958	0.57	817.779	-3.16	9.134	-0.354	2	0.207	3	84.975	0	0	34.485	3	0	12	0	12	5	17	0	0	noninducer
0	1	0	0	0	8	0	0	299.8	5.42	592.407	354.268	101.266	70.734	66.138	1002.418	2.5	6.25	0.0293084	0.0166813	0.8176688	29.501	9.698	16.627	10.391	2.639	-2.601	-2.146	-5.546	270.702	-0.368	306.989	-4.431	8.418	0.072	3	-0.222	3	85.936	0	0	71.159	5	0	6	0	6	0	20	0	0.0329624	noninducer
0	1	0	0	0	0	0	2	264.369	1.171	501.147	195.425	8.221	297.501	0	879.952	0	3	0.0015591	0	0.8861476	31.903	8.663	11.732	5.96	3.339	-2.924	-3.003	-5.519	2064.635	0.892	1198.224	-2.686	8.276	-0.238	5	0.37	3	100	0	0	10.187	2	0	19	0	18	5	20	0	0	inducer
0	0	0	0	0	0	0	1	325.772	4.821	551.4	125.005	40.378	285.634	100.383	957.174	0	2.5	0.0242809	0	0.8518416	34.88	9.712	13.372	5.761	4.76	-4.427	-5.786	-5.292	4101.954	0.439	8068.941	-1.257	9.33	1.02	2	0.728	3	100	28.742	0	31.775	3	0	20	0	17	1	23	0	0	inducer
0	1	0	0	1	8	0	-1	254.285	4.334	503.384	257.63	154.112	91.642	0	839.012	4	6.7	0.0223851	0.0266198	0.854629	23.162	8.573	16.794	15.425	-0.625	0.172	-0.505	-3.673	50.376	-0.927	38.296	-5.331	8.751	-0.075	7	-0.985	2	53.754	0	28.786	99.827	6	0	6	0	6	0	18	1	0.0526967	noninducer
6	0	0	1	0	14	0	-2	586.187	4.874	963.249	292.835	120.595	470.902	78.917	1809.787	2	4.25	0.0131245	0.0062397	0.7456095	61.781	20.606	26.409	10.116	9.243	-10.131	-10.514	-6.087	180.258	-1.533	267.18	-0.739	8.767	1.047	6	1.88	1	95.524	0	0	75.636	4	2	25	3	22	3	41	1	0.0102534	noninducer
0	1	0	0	0	2	0	1	285.342	3.876	474.995	235.751	98.246	140.998	0	843.302	2	5.2	0.0178168	0.0154821	0.9087927	27.657	8.439	14.741	10.1	0.901	-3.081	-2.453	-4.406	289.16	0.048	143.147	-4.704	8.494	-0.513	5	-0.108	3	76.269	0	0	52.406	4	0	18	0	18	8	21	0	0.0257723	noninducer
0	1	0	1	0	2	0	0	401.437	6.773	616.306	375.66	165.359	57.709	17.577	1145.5	1	6.75	0.040047	0.0109524	0.8590774	38.956	10.575	18.621	10.398	0.772	-4.251	-4.117	-3.006	16.916	-0.609	10.567	-6.234	8.756	1.017	1	0.182	2	53.449	17.577	0	100.658	7	0	22	3	19	10	29	1	0.0168147	noninducer
0	0	0	1	0	7	0	-2	320.341	5.331	545.22	328.978	193.917	22.325	0	989.976	1	5.5	0.0287096	0.0100877	0.8810694	29.183	9.277	14.216	7.84	2.423	-3.136	-4.015	-1.755	36.357	-1.524	17.497	-4.343	9.483	0.877	8	-0.185	2	69.061	0	0	116.456	6	0	9	0	9	1	23	1	0.0171693	noninducer
0	1	0	0	0	4	1	1	327.379	3.494	522.783	268.762	125.677	128.344	0	943.365	2	6.25	0.0129374	0.0169073	0.8898084	30.257	9.376	16.179	10.908	1.31	-1.868	-2.824	-4.653	158.857	-0.337	74.922	-5.062	8.988	0.005	7	-0.121	2	74.007	0	0	79.842	5	0	18	0	18	9	24	1	0.0269988	noninducer
0	1	0	0	0	4	1	1	341.406	3.52	541.646	335.613	123.677	82.356	0	989.926	2	6.25	0.0125131	0.0163185	0.886852	31.681	9.457	16.594	10.627	1.547	-2.166	-2.901	-4.482	165.947	-0.327	78.543	-5.187	8.978	-0.006	6	-0.012	3	75.738	0	0	79.609	5	0	21	3	18	12	25	0	0.0258896	noninducer
0	0	0	1	0	3	0	-1	230.263	3.263	452.005	166.728	90.668	194.609	0	759.926	1	2.75	0.01401	0.006084	0.8909828	24.19	7.594	10.649	6.259	3.333	-4.101	-3.374	-2.417	346.494	-0.379	200.103	-2.217	8.575	0.44	2	-0.121	3	91.917	0	0	54.556	3	0	10	0	10	0	17	0	0.0119429	noninducer
0	1	0	0	0	5	1	1	489.4	2.692	730.118	233.375	61.941	328.986	105.817	1357.016	1	6.75	0.0053421	0.0092451	0.8118859	48.085	14.563	21.497	11.183	4.804	-5.469	-6.644	-6.871	638.865	0.294	1281.043	-3.085	8.416	0.601	1	0.756	3	100	0	0	59.247	7	0	28	0	28	7	33	0	0.0137924	inducer
1	1	0	0	1	12	0	-1	567.785	9.378	933.528	527.053	94.885	298.825	12.764	1778.509	4	9.95	0.0494515	0.021317	0.7604581	60.171	18.743	31.74	18.266	4.388	-5.834	-5.598	-6.185	267.823	-0.824	182.031	-3.126	8.276	0.007	5	0.474	2	83.132	0	8.185	92.572	7	1	22	0	22	9	40	1	0.0350485	noninducer
6	5	0	0	0	14	2	-2	475.584	8.603	756.046	519.439	207.054	29.553	0	1432.743	11	16	0.0516538	0.0701888	0.8129473	42.477	15.68	39.144	31.93	-3.368	2	2.846	-8.33	1.672	-1.572	0.668	-8.012	8.802	-1.306	11	-1.086	1	0	0	0	173.868	12	2	18	0	18	14	33	2	0.111581	inducer
0	0	0	0	0	0	0	0	266.302	3.732	507.316	211.535	76.255	219.526	0	860.133	1	5	0.0161896	0.0098558	0.8621774	30.365	8.495	14.066	9.342	2.338	-3.214	-3.189	-4.809	1874.024	-0.12	975.411	-2.152	8.569	0.663	6	0.02	3	100	0	0	57.193	5	0	18	3	12	3	20	0	0.0187757	inducer
6	0	0	1	0	1	0	-1	123.111	0.914	299.761	0	131.812	167.948	0	445.385	1	3.5	0.001874	0.011676	0.940908	12.632	4.831	7.146	7.171	0.672	-0.696	-0.915	-1.482	141.099	-0.489	75.774	-3.261	10.357	0.808	2	-0.907	2	69.351	0	0	61.934	3	0	6	0	6	0	9	0	0.0284297	noninducer
1	0	0	0	0	4	1	-2	307.28	10.386	529.013	91.936	173.038	218.281	45.758	881.37	1	7.5	0.1223862	0.0141773	0.8403698	28.635	9.605	16.775	11.64	0.954	-2.879	-3.172	-5.156	226.455	-1.199	176.94	-3.556	9.988	1.818	1	-0.569	3	74.682	0	0	119.624	8	0	11	0	11	0	21	0	0.0244076	noninducer
2	0	0	0	0	3	2	0	329.232	7.49	510.335	155.471	151.433	82.947	120.484	883.399	0	7	0.0635046	0	0.8724648	28.065	7.337	14.22	8.817	1.158	-2.26	-3.278	-3.991	362.961	-0.648	756.171	-3.73	10.774	1.855	4	-0.817	3	79.543	120.484	0	102.989	6	0	12	0	12	4	23	0	0	noninducer
0	1	0	0	0	10	0	0	331.45	9.666	649.127	383.148	123.885	65.384	76.71	1093.948	2	7	0.0854061	0.0152505	0.7909814	31.829	10.686	17.894	10.214	1.207	-3.061	-2.437	-5.952	165.194	-0.773	205.68	-4.675	9.159	0.988	4	-0.211	3	73.71	0	0	78.857	7	0	5	0	5	0	21	0	0.0298673	noninducer
