VolSurfPlus_V	VolSurfPlus_S	VolSurfPlus_R	VolSurfPlus_G	VolSurfPlus_W1	VolSurfPlus_W2	VolSurfPlus_W3	VolSurfPlus_W4	VolSurfPlus_W5	VolSurfPlus_W6	VolSurfPlus_W7	VolSurfPlus_W8	VolSurfPlus_D1	VolSurfPlus_D2	VolSurfPlus_D3	VolSurfPlus_D4	VolSurfPlus_D5	VolSurfPlus_D6	VolSurfPlus_D7	VolSurfPlus_D8	VolSurfPlus_WO1	VolSurfPlus_WO2	VolSurfPlus_WO3	VolSurfPlus_WO4	VolSurfPlus_WO5	VolSurfPlus_WO6	VolSurfPlus_WN1	VolSurfPlus_WN2	VolSurfPlus_WN3	VolSurfPlus_WN4	VolSurfPlus_WN5	VolSurfPlus_WN6	VolSurfPlus_Iw1	VolSurfPlus_Iw2	VolSurfPlus_Iw3	VolSurfPlus_Iw4	VolSurfPlus_Cw1	VolSurfPlus_Cw2	VolSurfPlus_Cw3	VolSurfPlus_Cw4	VolSurfPlus_Cw5	VolSurfPlus_Cw6	VolSurfPlus_Cw7	VolSurfPlus_Cw8	VolSurfPlus_ID1	VolSurfPlus_ID2	VolSurfPlus_ID3	VolSurfPlus_ID4	VolSurfPlus_CD1	VolSurfPlus_CD2	VolSurfPlus_CD3	VolSurfPlus_CD4	VolSurfPlus_CD5	VolSurfPlus_CD6	VolSurfPlus_CD7	VolSurfPlus_CD8	VolSurfPlus_HL1	VolSurfPlus_HL2	VolSurfPlus_A	VolSurfPlus_CP	VolSurfPlus_POL	VolSurfPlus_MW	VolSurfPlus_FLEX	VolSurfPlus_FLEX_RB	VolSurfPlus_NCC	VolSurfPlus_DIFF	VolSurfPlus_LOGP_N.oct	VolSurfPlus_LOGP_c.Hex	VolSurfPlus_PSA	VolSurfPlus_HSA	VolSurfPlus_PSAR	VolSurfPlus_PHSAR	VolSurfPlus_LgD5	VolSurfPlus_LgD6	VolSurfPlus_LgD7	VolSurfPlus_LgD75	VolSurfPlus_LgD8	VolSurfPlus_LgD9	VolSurfPlus_LgD10	VolSurfPlus_AUS74	VolSurfPlus_pctFU4	VolSurfPlus_pctFU5	VolSurfPlus_pctFU6	VolSurfPlus_pctFU7	VolSurfPlus_pctFU8	VolSurfPlus_pctFU9	VolSurfPlus_pctFU10	VolSurfPlus_DRDRDR	VolSurfPlus_DRDRAC	VolSurfPlus_DRDRDO	VolSurfPlus_DRACAC	VolSurfPlus_DRACDO	VolSurfPlus_DRDODO	VolSurfPlus_ACACAC	VolSurfPlus_ACACDO	VolSurfPlus_ACDODO	VolSurfPlus_DODODO	VolSurfPlus_SOLY	VolSurfPlus_LgS3	VolSurfPlus_LgS4	VolSurfPlus_LgS5	VolSurfPlus_LgS6	VolSurfPlus_LgS7	VolSurfPlus_LgS75	VolSurfPlus_LgS8	VolSurfPlus_LgS9	VolSurfPlus_LgS10	VolSurfPlus_LgS11	VolSurfPlus_PB	VolSurfPlus_VD	VolSurfPlus_CACO2	VolSurfPlus_SKIN	VolSurfPlus_LgBB	VolSurfPlus_MetStab	VolSurfPlus_HTSflag	VolSurfPlus_L0LgS	VolSurfPlus_L1LgS	VolSurfPlus_L2LgS	VolSurfPlus_L3LgS	VolSurfPlus_L4LgS	VolSurfPlus_DD1	VolSurfPlus_DD2	VolSurfPlus_DD3	VolSurfPlus_DD4	VolSurfPlus_DD5	VolSurfPlus_DD6	VolSurfPlus_DD7	VolSurfPlus_DD8	Class
614	407.147	1.50805	1.25815	1041	549	260	91	38	8	2	0	280	126	63	31	20	14	10	5	224	75	29	7	1	0	240	69	27	3	0	0	0.0297854	0.154717	0.357375	0.317554	2.55681	1.34841	0.638589	0.223506	0.0933323	0.0196489	0.00491222	0	0.0567357	0.125417	0.130171	0.172196	0.687711	0.30947	0.154735	0.0761395	0.0491222	0.0343856	0.0245611	0.0122806	0.603175	0.258065	4.01249	1.8605	27.956	253.731	1.96482	0.245603	0	0.661979	2.566	2.303	83.79	323.357	0.205798	0.259125	-0.932812	-0.919394	-0.806019	-0.615206	-0.288204	0.60892	1.55768	0	1.0767e-05	0.000108346	0.00108413	0.010841	0.108305	1.07259	9.78167	11.5314	13.6387	13.6387	8.55269	10.2593	10.2593	0	2.96899	4.64072	4.64072	-2.85961	0.669702	0.643269	0.639212	0.625789	0.512414	0.3216	-0.00540161	-0.902525	-1.85128	-2.57591	78.8943	0.278679	0.595347	-2.96514	-1.31119	89.6737	0	-0.157	-1.6158	-1.055	-0.0968781	0.299785	10	6	4	1	1	3	1	2	noninducer
682	422.228	1.61524	1.19622	1019	475	193	42	16	9	7	2	319	162	65	37	24	21	18	13	0	0	0	0	0	0	251	70	27	11	8	2	0.0292152	0.154805	1.05962	1.27364	2.41339	1.12498	0.457099	0.0994723	0.0378942	0.0213155	0.0165787	0.00473678	0.0236137	0.0798278	0.157122	0.178746	0.755516	0.383679	0.153945	0.0876303	0.0568413	0.0497361	0.042631	0.030789	0.246154	0.243243	6.27216	5.68212	34.023	284.419	1.03837	0.173062	0	0.568424	4.449	3.755	18.02	404.208	0.0426783	0.044581	0.569465	1.26029	2.21051	2.70136	3.18373	4.01062	4.37918	0.326256	0.000573293	0.00573263	0.0572968	0.570028	5.42211	36.4392	85.1477	17.9607	16.0594	0	11.5596	0	0	0	0	0	0	-3.94017	-0.44096	-0.447974	-0.512506	-0.889082	-1.71939	-2.19826	-2.67673	-3.50198	-3.87037	-3.93267	100	0.680269	1.46709	-1.37373	0.802562	55.6747	0	-1.97553	-2.31742	-0.366267	0.734686	0.202911	5	4	3	1	7	3	2	1	inducer
667	414.701	1.60839	1.19056	958	390	141	17	4	2	0	0	321	135	58	34	20	14	10	8	0	0	0	0	0	0	188	36	9	2	0	0	0.0345992	0.196305	0.573861	0	2.3101	0.940436	0.340004	0.0409934	0.0096455	0.00482275	0	0	0.0192953	0.0909008	0.162633	0.191622	0.774051	0.325535	0.13986	0.0819867	0.0482275	0.0337592	0.0241137	0.019291	0.0689655	0.0588235	4.93368	10.3282	34.023	284.419	0.929648	0.154941	0	0.60528	4.219	4.476	18.02	396.681	0.043453	0.0454269	0.823943	1.29086	2.16773	2.64915	3.12144	3.88542	4.17149	0.451158	0.000864714	0.00864647	0.0863975	0.857308	7.95899	46.3727	89.6343	18.4292	14.3418	0	9.67249	0	0	0	0	0	0	-3.91638	-0.417563	-0.428091	-0.521322	-0.988234	-1.86511	-2.34653	-2.81882	-3.5828	-3.86887	-3.91139	96.3861	0.705737	1.57722	-1.22089	0.843111	47.8279	0	-2.02967	-2.34076	-0.235988	0.775441	0.133172	4	1	2	1	0	1	1	1	inducer
858	545.214	1.5737	1.3952	1217	619	294	127	64	32	17	3	335	167	51	30	21	11	8	4	138	53	24	9	1	0	329	121	74	28	13	0	0.038187	0.19505	0.457056	0.585008	2.23215	1.13534	0.539238	0.232936	0.117385	0.0586926	0.0311804	0.00550243	0.0350077	0.133392	0.217456	0.270818	0.614438	0.306302	0.0935413	0.0550243	0.038517	0.0201756	0.0146732	0.00733658	1.2549	1.06667	6.05271	0.75797	39.029	341.444	3.1977	0.245977	0	0.345626	3.266	2.994	60.76	484.453	0.111443	0.12542	-0.449323	0.184319	1.11993	1.60832	2.08664	2.88335	3.20857	0.388366	0.000707233	0.00707188	0.0706738	0.702271	6.60523	41.4258	87.6119	21.286	24.5118	23.96	13.3977	13.3977	6.12291	4.18037	4.18037	2.75163	0	-4.05364	-0.554607	-0.56324	-0.641263	-1.0634	-1.91914	-2.39969	-2.87546	-3.6711	-3.99622	-4.04754	86.5979	0.475248	0.87747	-2.71261	0.0555573	49.0355	0	-2.12881	-2.33062	-0.300296	0.757582	0.168125	8	17	2	3	1	0	2	2	noninducer
674	438.722	1.53628	1.28203	995	476	220	98	49	29	12	0	283	146	53	24	14	6	4	1	153	62	28	10	1	0	245	104	53	23	8	0	0.0518573	0.275434	0.63299	0.781325	2.26795	1.08497	0.501457	0.223376	0.111688	0.0661012	0.0273522	0	0.0531829	0.158359	0.248857	0.399633	0.645056	0.332785	0.120806	0.0547044	0.0319109	0.0136761	0.0091174	0.00227935	0.924528	1.20833	6.26673	0.879346	30.251	259.343	2.01354	0.223727	0	0.53529	2.715	1.668	43.69	395.032	0.0995848	0.110599	-0.670712	-0.327925	0.480206	0.956637	1.43487	2.26528	2.64247	0.314406	0.000549934	0.00549906	0.0549634	0.546929	5.2127	35.4812	84.6137	12.674	13.5136	12.2019	6.97047	6.97047	3.76796	2.87159	2.87159	2.87159	0	-3.01001	0.489231	0.4825	0.420376	0.0526237	-0.772227	-1.25067	-1.72957	-2.56026	-2.93748	-3.00219	77.9649	0.464506	0.990522	-2.56136	0.32657	69.9605	0	-1.03749	-2.3145	-0.379167	0.729656	0.209561	5	15	8	3	1	3	3	5	inducer
952	565.581	1.68323	1.32855	1283	602	283	94	48	19	8	4	376	168	79	52	31	26	17	14	85	16	6	1	0	0	315	103	49	23	10	3	0.0405474	0.154078	0.343766	0.709371	2.26846	1.06439	0.500371	0.166201	0.0848685	0.0335938	0.0141447	0.00707237	0.0312448	0.0874089	0.159515	0.198956	0.664803	0.29704	0.139679	0.0919409	0.0548109	0.0459704	0.0300576	0.0247533	0.607595	0.365385	2.24431	2.10477	45.832	399.956	2.52611	0.194316	0	0.336434	6.315	4.425	39.33	526.251	0.0695391	0.0747362	-1.12541	0.364693	2.21553	3.10338	3.87637	5.05395	5.89625	0	8.83302e-09	8.82172e-07	8.71028e-05	0.00773277	0.363188	5.48054	38.1278	27.1677	22.4077	15.4922	15.6224	12.789	0	8.52927	10.174	0	0	-5.18476	1.79612	1.65362	1.06844	0.0821848	-1.25228	-2.03417	-2.76648	-3.92579	-4.76622	-5.11985	100	0.875194	1.2572	-1.96674	0.58569	36.2461	0	-1.44515	-4.24638	-0.276098	0.886998	0.0593705	37	1	0	4	1	9	3	6	inducer
739	459.149	1.6095	1.25187	1150	698	371	164	75	36	12	2	222	102	45	27	15	10	7	6	137	42	18	7	0	0	458	191	94	45	16	0	0.0940826	0.283293	0.611591	0.978449	2.50464	1.52021	0.808017	0.357183	0.163346	0.078406	0.0261353	0.00435589	0.0303783	0.0381649	0.124553	0.228033	0.483504	0.22215	0.0980075	0.0588045	0.0326692	0.0217794	0.0152456	0.0130677	1.66667	1.33333	3.78094	2.48876	36.977	324.417	1.3092	0.218201	0	0.522849	2.89	0.24	47.53	411.619	0.103518	0.115471	0.120768	0.756684	1.66573	2.10832	2.47445	2.82442	2.87288	1.15238	0.00298018	0.0560522	0.611316	5.84763	38.3324	85.966	96.1329	23.1841	22.7816	14.0098	20.0766	14.6482	0	11.9336	10.0797	0	0	-3.55568	1.00858	0.185617	-0.482855	-1.36349	-2.32487	-2.77192	-3.13947	-3.49003	-3.53856	-3.46123	78.8653	0.477221	0.849946	-3.06778	0.186401	58.8815	0	-1.93407	-2.55724	0.73208	0.487297	-0.0635286	2	1	1	0	0	1	0	0	inducer
816	524.227	1.55658	1.38313	1356	876	507	235	122	57	27	12	227	128	52	31	24	12	4	4	53	14	5	2	0	0	589	265	137	69	25	8	0.0560762	0.139356	0.411983	1.13065	2.58666	1.67103	0.967138	0.448279	0.232723	0.108731	0.0515044	0.0228908	0.0612576	0.110343	0.171286	0.422565	0.433018	0.244169	0.0991936	0.0591347	0.0457817	0.0228908	0.00763028	0.00763028	2.34615	1.83871	3.08984	0.630252	38.778	359.443	2.98196	0.298196	0	0.379444	2.1	0.552	98.78	425.447	0.18843	0.232179	2.07079	2.09608	2.09056	2.07164	2.01621	1.60502	0.754989	1.98046	58.7862	93.4939	99.1023	97.8499	82.4488	31.9688	4.48825	17.2804	19.4162	14.8395	17.8037	11.6642	0	9.58601	8.91472	0	0	-4.29314	-3.35257	-4.06251	-4.26394	-4.28923	-4.28371	-4.26478	-4.20936	-3.79816	-2.94813	-1.99141	70.0711	-0.101008	0.462525	-2.97496	-0.548267	55.9951	0	-3.83585	0.653785	1.0607	0.177077	0.150497	6	8	3	0	4	2	7	6	noninducer
756	488.209	1.54852	1.34172	1265	736	384	127	48	21	8	1	212	77	47	20	4	0	0	0	72	21	12	6	1	0	422	138	42	13	6	1	0.0893982	0.26845	0.399648	1.16316	2.5911	1.50755	0.786548	0.260134	0.0983185	0.0430143	0.0163864	0.0020483	0.0199034	0.114049	0.208948	0	0.43424	0.157719	0.0962702	0.040966	0.00819321	0	0	0	1.02128	1.05	3.93091	0.882243	32.283	314.404	3.26749	0.251345	0	0.529446	0.331	1.843	89.36	398.849	0.183036	0.224044	-2.8045	-2.01983	-1.06426	-0.602483	-0.200596	0.237489	0.320688	1.00698	0.00416043	0.0415887	0.414336	3.99441	29.3815	80.6224	97.6529	18.8782	20.7675	13.7423	18.8467	15.1284	4.22894	14.156	12.7474	4.61096	0	-2.34879	1.14554	1.09755	0.78671	0.0020442	-0.953529	-1.41531	-1.81719	-2.25528	-2.33848	-2.34775	62.1846	0.135639	0.570617	-3.395	-0.45141	66.5176	0	-0.759958	-2.33453	0.277373	0.764449	-0.155769	19	17	11	3	3	2	1	0	inducer
481	314.207	1.53084	1.08881	752	286	107	40	16	7	2	0	259	136	55	27	14	5	1	0	56	23	9	4	1	0	97	28	13	3	3	0	0.0501336	0.38752	0.816034	1.11166	2.39333	0.910229	0.34054	0.127305	0.0509219	0.0222783	0.00636523	0	0.0285786	0.0764055	0.139989	0.358939	0.824298	0.432836	0.175044	0.0859307	0.0445566	0.0159131	0.00318262	0	0.290909	0.259259	3.98364	5.52392	20.917	171.238	0.818035	0.272678	0	0.786082	2.467	1.698	12.03	302.177	0.0382869	0.0398111	0.0142215	0.965418	1.85412	2.17006	2.34961	2.45372	2.46565	1.65725	0.032196	0.321029	3.12014	24.3607	76.3069	96.9885	99.6905	8.00022	7.41063	7.41063	0	0	0	0	0	0	0	-2.64664	0.81125	0.548478	-0.193864	-1.14506	-2.03376	-2.3497	-2.52925	-2.63337	-2.6453	-2.64651	80.7268	0.458922	1.52625	-1.68312	0.620936	67.1052	0	-1.44474	-2.10407	0.832584	0.409233	-0.381042	16	2	8	1	1	4	4	1	noninducer
1647	938.78	1.7544	1.6422	2068	1232	764	341	178	85	40	16	323	107	54	26	19	11	10	6	291	84	33	9	0	0	855	396	207	91	33	7	0.0396201	0.110364	0.232677	0.331675	2.20286	1.31234	0.813822	0.363237	0.189608	0.090543	0.0426085	0.0170434	0.0296016	0.0727536	0.114866	0.130855	0.344064	0.113978	0.0575215	0.0276955	0.020239	0.0117173	0.0106521	0.00639127	3.2963	3.26923	6.24288	0.384614	88.3651	847.004	0.445965	0.0234718	0	-0.223826	6.307	-2.222	213.52	725.26	0.227444	0.294405	2.39926	3.02471	3.62085	3.72121	3.57903	3.04256	2.75948	0	0	0	0	0	0	0	0	73.7477	67.1396	53.5854	52.9383	46.9601	39.8701	38.4396	33.7412	33.7239	14.4821	-7.51282	-1.75492	-2.71633	-3.59218	-4.22983	-4.82666	-4.92703	-4.78485	-4.24829	-3.96384	-3.52666	100	0.423387	-0.524289	-5.23587	-2.63617	8.03284	0	-3.89267	-0.83629	1.44745	-0.0692426	-0.327596	3	2	1	0	3	1	2	1	inducer
1477	802.135	1.84134	1.44632	1944	1343	915	451	236	125	57	15	185	60	22	6	3	3	2	1	334	104	43	14	2	0	1057	544	275	146	60	10	0.0214869	0.0512716	0.116975	0.267802	2.42353	1.67428	1.14071	0.56225	0.294215	0.155834	0.0710604	0.0187001	0.0290482	0.089596	0.16993	0.163776	0.230635	0.0748004	0.0274268	0.00748004	0.00374002	0.00374002	0.00249335	0.00124667	10.7273	20.8333	4.8648	0.0983889	84.7951	822.94	0.949627	0.0474813	0	-0.14663	4.571	-3.894	228.12	574.015	0.284391	0.397411	1.5289	2.05574	2.16817	2.05129	1.79766	1.02347	0.0538768	0	0	0	0	0	0	0	0	54.6046	51.4633	49.2805	44.9435	44.7988	35.5975	37.0556	36.7738	32.1581	21.0719	-6.2782	-2.78738	-2.86133	-3.23609	-3.76293	-3.87537	-3.75848	-3.50478	-2.72686	-1.70263	0.10212	61.1243	0.257621	-1.08346	-6.32172	-3.04194	46.1732	0	-2.90237	0.889152	1.68267	0.44611	-0.260516	89	41	25	27	14	6	5	2	noninducer
1536	864.746	1.77625	1.55674	1971	1221	747	350	186	90	32	6	310	114	71	41	29	20	13	11	289	88	30	9	1	0	844	385	212	99	30	4	0.0316455	0.0900574	0.203073	0.332592	2.27928	1.41198	0.863838	0.404743	0.215092	0.104077	0.0370051	0.00693846	0.0421586	0.110579	0.151203	0.193697	0.358487	0.131831	0.0821051	0.0474128	0.0335359	0.0231282	0.0150333	0.0127205	2.61972	2.19512	6.96881	0.364384	81.7751	785.878	0.246176	0.0144809	0	-0.128342	5.947	-1.666	204.42	660.326	0.236393	0.309575	5.30865	5.31806	4.43353	3.88128	3.24083	1.78562	0.790343	0.254831	3.16145	22.9716	23.4755	3.0375	0.179799	0.0033265	2.75147e-05	57.9782	59.1226	52.8103	43.2349	43.2349	39.9064	27.2328	33.3168	33.3168	17.7682	-7.4242	-4.97715	-5.92827	-6.78585	-6.79526	-5.91072	-5.35842	-4.71745	-3.23139	-1.88576	-0.404684	100	0.190873	-0.526544	-4.9823	-1.7436	16.8556	0	-4.76951	2.7994	2.2714	-0.767638	-0.17967	18	15	9	7	3	1	2	1	noninducer
897	551.201	1.62735	1.35658	1375	671	294	99	51	27	11	1	415	215	92	57	40	25	17	15	186	59	23	11	2	0	345	102	55	28	8	0	0.0490944	0.284037	0.768173	1.0304	2.49455	1.21734	0.53338	0.179608	0.0925252	0.0489839	0.0199564	0.00181422	0.0456368	0.120872	0.182877	0.218767	0.752901	0.390057	0.166908	0.10341	0.0725688	0.0453555	0.0308417	0.0272133	0.554348	0.473684	7.89236	1.77067	46.517	381.509	1.81819	0.363637	0	0.295405	5.572	2.299	32.26	518.941	0.0585267	0.062165	1.88396	2.12779	2.85116	3.31922	3.80413	4.73845	5.37266	0.0528715	0.000171709	0.00171706	0.017168	0.171415	1.68811	14.6545	63.1853	27.9108	30.5011	30.5011	12.7087	12.7087	12.7087	0	0	0	0	-5.23276	-1.733	-1.73511	-1.75572	-1.92105	-2.54022	-2.98978	-3.46808	-4.39953	-5.03346	-5.20709	100	1.17751	1.05992	-2.27714	0.726661	44.4731	1	-3.0398	-2.19104	-0.706524	0.532906	0.35099	12	2	6	6	1	4	2	2	inducer
1019	615.78	1.65481	1.41006	1583	1092	710	356	189	114	45	8	196	73	23	14	12	6	5	2	413	149	44	15	0	0	793	419	220	110	44	7	0.0323616	0.0721141	0.165761	0.457569	2.57072	1.77336	1.15301	0.578128	0.306928	0.185131	0.073078	0.0129916	0.00748107	0.0905359	0.150743	0.26535	0.318295	0.118549	0.037351	0.0227354	0.0194875	0.00974374	0.00811978	0.00324791	8.21739	8.14286	2.59942	0.214585	52.238	527.566	1.10945	0.0853424	0	0.242163	0.0969999	-3.64	170.87	444.91	0.277485	0.384055	-3.89079	-2.96785	-2.38108	-2.31552	-2.42434	-3.30237	-4.80172	0	0	0	0	0	0	0	0	31.1133	32.8708	32.8708	34.7837	34.7837	31.6655	29.5416	29.5416	27.152	26.8315	-3.36894	2.21641	1.55605	0.619059	-0.301985	-0.87031	-0.895258	-0.683451	0.636332	2.47147	4.40521	37.736	0.291164	-1.13144	-6.82835	-3.28321	100	0	0.818795	0.571727	2.97771	0.661845	-0.540084	12	6	2	2	4	1	1	1	noninducer
993	605.249	1.64065	1.41002	1821	1329	821	382	179	70	25	6	163	69	39	26	17	16	11	8	324	109	47	23	3	0	963	456	201	78	19	0	0.0676525	0.136646	0.465246	1.43658	3.00868	2.19579	1.35647	0.631145	0.295746	0.115655	0.0413053	0.00991328	0.0171978	0.0483444	0.0965687	0.0862343	0.269311	0.114003	0.0644363	0.0429575	0.0280876	0.0264354	0.0181743	0.0132177	4.58974	2.69231	4.29587	0.823631	47.87	481.537	2.35475	0.138515	0	0.295073	2.008	-3.83	153.592	451.656	0.253767	0.340065	0.890476	-0.0579692	-0.887916	-1.14058	-1.26537	-1.33017	-1.33722	0	45.0865	7.5875	0.814361	0.0820373	0.00820979	0.000821039	8.21037e-05	25.301	29.1658	27.6752	33.2753	27.4711	15.6628	28.5847	28.5847	14.6547	0.579214	-3.88355	-3.83365	-3.53776	-2.76532	-1.81078	-0.939059	-0.643758	-0.48376	-0.394679	-0.384676	-0.383663	64.3407	-0.408409	-0.92975	-5.4977	-2.54127	88.032	0	-1.55195	2.07251	-0.867527	-0.367401	0.38532	3	10	3	3	1	2	1	0	noninducer
1055	681.246	1.54863	1.58481	1755	1120	595	257	137	56	17	0	316	160	57	22	11	8	6	5	364	151	65	20	2	0	637	289	145	53	14	0	0.145005	0.435724	0.765819	1.06421	2.57616	1.64405	0.8734	0.37725	0.201102	0.0822023	0.0249543	0	0.0843454	0.134648	0.273748	0.44312	0.463856	0.234864	0.0836702	0.0322938	0.0161469	0.0117432	0.00880739	0.00733949	2.40351	2.54545	11.0677	0.358947	47.848	415.565	5.21709	0.274584	0	0.0956733	4.064	0.493	85.25	595.996	0.125138	0.143038	0.25652	0.72736	1.60794	2.09434	2.58106	3.45993	3.76514	0.188667	0.000338895	0.00338885	0.0338781	0.337751	3.27713	24.8726	50.1925	32.7673	37.4898	37.4898	32.4607	32.4607	32.4607	20.4177	20.4177	20.4177	10.0777	-4.72589	-1.22636	-1.23052	-1.27009	-1.54207	-2.29323	-2.76395	-3.24542	-4.12203	-4.42667	-3.82365	96.709	0.363133	-0.0398479	-4.8063	-0.468918	46.7714	0	-2.59104	-2.08708	-0.287465	0.876144	0.427479	4	0	2	0	2	1	0	1	noninducer
487	347.931	1.3997	1.2531	1099	895	595	276	151	79	29	6	55	34	25	17	12	7	5	3	418	170	71	28	4	1	665	306	177	83	24	0	0.062687	0.0999314	0.254325	0.529897	3.15867	2.57235	1.71011	0.793261	0.433994	0.227057	0.0833499	0.0172448	0.100204	0.213524	0.354905	0.525341	0.158077	0.0977206	0.0718534	0.0488603	0.0344896	0.0201189	0.0143707	0.00862241	6.04	4.64706	2.42831	0.249268	23.759	241.247	0.610953	0.087279	0	0.763544	-2.293	-8.472	136.03	211.901	0.390969	0.641952	-4.86062	-4.62851	-4.59669	-4.59417	-4.59337	-4.59306	-4.59321	0	0	0	0	0	0	0	0	7.53639	10.5926	11.0079	11.5885	12.0791	12.0791	10.2017	11.4852	11.9294	11.9294	-0.453446	4.97071	4.02421	3.31417	3.082	3.04953	3.04548	3.03988	2.98086	2.62606	1.80958	3.58396	0.0998019	-1.17292	-8.1288	-2.78093	100	0	3.1881	-0.968169	0.282208	-0.680174	-0.0549557	8	8	6	2	2	4	2	4	inducer
1479	866.311	1.70724	1.62112	1955	1035	562	274	169	102	55	21	468	207	78	34	23	17	11	8	237	81	35	16	2	0	620	282	171	96	50	14	0.0395302	0.139301	0.289335	0.355889	2.2567	1.19472	0.648728	0.316284	0.19508	0.117741	0.0634876	0.0242407	0.0146683	0.0506267	0.0904051	0.148825	0.540222	0.238944	0.090037	0.0392469	0.0265494	0.0196234	0.0126975	0.00923456	2.16667	3	3.59074	0.869245	75.1351	684.867	4.74499	0.215681	0	-0.207069	4.038	-1.654	166.49	699.821	0.192183	0.237904	2.88691	3.62231	3.97198	4.01593	4.03072	4.0353	4.01795	1.97515	0.452371	5.47266	37.3143	85.6483	98.3086	99.3771	95.4867	50.2645	46.2723	43.8455	29.1632	32.3467	26.6602	14.5712	16.1538	16.4214	10.6599	-7.14221	-3.4859	-4.82012	-5.8827	-6.71431	-7.07495	-7.11974	-7.1348	-7.1395	-7.12216	-6.93521	91.7266	0.25175	0.101828	-4.6929	-1.75437	0.78135	0	-6.40706	-1.51127	1.2344	-0.313172	-0.0934141	18	20	10	13	8	3	4	1	noninducer
724	457.046	1.58409	1.26904	1051	485	201	56	29	15	5	0	341	160	75	38	26	18	11	9	0	0	0	0	0	0	274	88	41	19	5	3	0.0423489	0.264495	0.800139	1.3482	2.29955	1.06116	0.439781	0.122526	0.063451	0.0328195	0.0109398	0	0.0293777	0.0823879	0.119858	0.210899	0.746096	0.350075	0.164097	0.0831427	0.0568871	0.0393834	0.0240676	0.0196917	0.386667	0.394737	5.99563	3.61342	35.567	329.827	0.562696	0.187565	1	0.515493	2.296	1.953	26.22	430.826	0.0573685	0.0608599	-1.4039	0.0731743	1.18511	1.62864	1.96514	2.24922	2.29109	0	0	0	0	0	0	0	0	19.0555	17.8172	0	7.7555	0	0	0	0	0	0	-3.29839	2.83737	1.80847	0.411693	-1.07543	-2.1875	-2.63102	-2.96753	-3.25161	-3.29348	-3.29789	98.9447	0.50761	1.043	-1.78938	-0.416556	58.0903	0	-1.35734	-3.3735	1.44019	0.320831	-0.358749	0	0	0	0	0	0	0	0	inducer
540	346.458	1.55863	1.12294	777	245	40	14	5	1	0	0	321	137	55	24	8	2	1	1	0	0	0	0	0	0	68	25	9	4	0	0	0.0101515	0.234247	0.491069	0	2.2427	0.707157	0.115454	0.040409	0.0144318	0.00288635	0	0	0.00628977	0.0682779	0.13151	0.57948	0.92652	0.39543	0.158749	0.0692725	0.0230908	0.00577271	0.00288635	0.00288635	0.0909091	0.0416667	2.91807	11.6234	23.526	187.281	1.42266	0.203237	0	0.734118	2.762	2.969	3.24	343.218	0.00935179	0.00944007	0.187316	1.12927	2.04239	2.39221	2.60823	2.74393	2.76016	1.57801	0.0235215	0.234718	2.29862	19.046	70.1733	95.9229	99.5768	9.12023	5.27454	0	0	0	0	0	0	0	0	-3.21322	0.25562	0.0453343	-0.63854	-1.58049	-2.49361	-2.84343	-3.05945	-3.19515	-3.21138	-3.21304	79.7075	0.556546	1.72015	-1.20639	0.681782	48.9245	0	-1.9523	-2.15519	0.764859	0.480223	-0.367254	5	4	5	1	2	0	0	1	noninducer
950	598.603	1.58703	1.44964	1480	811	346	135	68	34	17	6	421	220	113	81	50	38	28	17	89	12	4	2	0	0	423	139	69	29	14	4	0.0654235	0.300615	0.830081	1.03149	2.47242	1.35482	0.578012	0.225525	0.113598	0.0567989	0.0283994	0.0100233	0.0445683	0.0848566	0.129514	0.187707	0.703304	0.367522	0.188773	0.135315	0.0835278	0.0634811	0.0467755	0.0283994	0.60177	0.419753	7.61882	2.51638	47.014	440.94	1.80869	0.361739	0	0.278291	4.199	2.015	43.76	554.843	0.0731035	0.0788691	1.02449	1.74706	2.69437	3.163	3.58337	4.07979	4.17367	0.909891	0.00319353	0.0319261	0.318347	3.09479	24.2042	75.9879	94.3327	31.7054	34.9857	25.3986	29.4925	27.8132	0	2.6923	11.059	0	0	-5.35892	-1.86329	-1.90069	-2.16196	-2.90283	-3.85383	-4.32278	-4.74324	-5.23971	-5.33359	-5.24811	100	0.619676	1.05297	-2.4335	0.0268896	36.564	0	-3.71371	-2.32954	0.214264	0.807066	-0.0911389	4	9	1	11	9	3	3	3	inducer
