adverse_event_name	preferred_name	dsstox_substance_id	toxicity_label
renal_disorder	pirenoxine	DTXSID6048335	0
renal_disorder	ponatinib	DTXSID50241426	0
renal_disorder	potassium	DTXSID9049748	0
renal_disorder	potassium aspartate	DTXSID70222914	0
renal_disorder	potassium chloride	DTXSID5021178	0
renal_disorder	pravastatin	DTXSID6023498	0
renal_disorder	prilocaine	DTXSID7031955	0
renal_disorder	procaine	DTXSID7045021	0
renal_disorder	prochlorperazine	DTXSID7023514	0
renal_disorder	procyclidine	DTXSID2023515	0
renal_disorder	promazine	DTXSID2023517	0
renal_disorder	propiomazine	DTXSID1023520	0
renal_disorder	propoxyphene	DTXSID1023524	0
renal_disorder	pseudoephedrine	DTXSID0023537	0
renal_disorder	pyridostigmine	DTXSID20165786	0
renal_disorder	quazepam	DTXSID60190193	0
renal_disorder	quinapril	DTXSID4023547	0
renal_disorder	quinidine	DTXSID4023549	0
renal_disorder	rasagiline	DTXSID3041112	0
renal_disorder	regorafenib	DTXSID60226441	0
renal_disorder	remifentanil	DTXSID00157826	0
renal_disorder	rilpivirine	DTXSID10198189	0
renal_disorder	rimantadine	DTXSID2023561	0
renal_disorder	risedronic acid	DTXSID2023563	0
renal_disorder	rocuronium	DTXSID6048339	0
renal_disorder	roflumilast	DTXSID8044123	0
renal_disorder	roxatidine	DTXSID30228937	0
renal_disorder	ruxolitinib	DTXSID10240930	0
renal_disorder	saquinavir	DTXSID6044012	0
renal_disorder	scopolamine	DTXSID6023573	0
renal_disorder	selegiline	DTXSID6023575	0
renal_disorder	serotonin	DTXSID8075330	0
renal_disorder	sertraline	DTXSID6023577	0
renal_disorder	sibutramine	DTXSID1023578	0
renal_disorder	sildenafil	DTXSID6023579	0
renal_disorder	silodosin	DTXSID40167045	0
renal_disorder	sodium bicarbonate	DTXSID9021269	0
renal_disorder	sodium ferric gluconate complex	DTXSID80187686	0
renal_disorder	sodium fluoride	DTXSID2020630	0
renal_disorder	sodium selenate	DTXSID5032076	0
renal_disorder	succinylcholine	DTXSID7048455	0
renal_disorder	sufentanil	DTXSID6023604	0
renal_disorder	sunitinib	DTXSID1041134	0
renal_disorder	tamsulosin	DTXSID3023631	0
renal_disorder	tapentadol	DTXSID30170003	0
renal_disorder	telbivudine	DTXSID30187813	0
renal_disorder	tenofovir	DTXSID9040132	0
renal_disorder	terazosin	DTXSID3023639	0
renal_disorder	terbutaline	DTXSID7021310	0
renal_disorder	tetracaine	DTXSID1043883	0
renal_disorder	tetrahydrozoline	DTXSID1047861	0
renal_disorder	thiamine	DTXSID2023648	0
renal_disorder	thiamylal	DTXSID3048441	0
renal_disorder	thiopental	DTXSID1023653	0
renal_disorder	tiapride	DTXSID0023664	0
renal_disorder	tofacitinib	DTXSID90197271	0
renal_disorder	topotecan	DTXSID3042685	0
renal_disorder	trazodone	DTXSID5045043	0
renal_disorder	trihexyphenidyl	DTXSID4023705	0
renal_disorder	trimebutine	DTXSID4023707	0
renal_disorder	trimeprazine	DTXSID9023708	0
renal_disorder	trimetazidine	DTXSID2048531	0
renal_disorder	trimethobenzamide	DTXSID8023711	0
renal_disorder	trimipramine	DTXSID8023715	0
renal_disorder	trospium	DTXSID6048337	0
renal_disorder	tulobuterol	DTXSID7048457	0
renal_disorder	valganciclovir	DTXSID8048288	0
renal_disorder	vecuronium	DTXSID1044146	0
renal_disorder	vemurafenib	DTXSID50238710	0
renal_disorder	vilanterol	DTXSID80198318	0
renal_disorder	vinblastine	DTXSID8021430	0
renal_disorder	vindesine	DTXSID6023739	0
renal_disorder	vinorelbine	DTXSID8040640	0
renal_disorder	vismodegib	DTXSID40236689	0
renal_disorder	zinc oxide	DTXSID7035016	0
renal_disorder	zinc sulfate	DTXSID2040315	0
renal_disorder	zopiclone	DTXSID4041155	0
renal_failure_chronic	amlodipine	DTXSID7022596	1
renal_failure_chronic	benazepril	DTXSID5022645	1
renal_failure_chronic	butorphanol	DTXSID1022714	1
renal_failure_chronic	calcium acetate	DTXSID0020234	1
renal_failure_chronic	carvedilol	DTXSID8022747	1
renal_failure_chronic	cefdinir	DTXSID8046084	1
renal_failure_chronic	ciclopirox	DTXSID9048564	1
renal_failure_chronic	cinacalcet	DTXSID8048286	1
renal_failure_chronic	ciprofloxacin	DTXSID8022824	1
renal_failure_chronic	clopidogrel	DTXSID6022848	1
renal_failure_chronic	dextromethorphan	DTXSID3022908	1
renal_failure_chronic	dichloralphenazone	DTXSID2022919	1
renal_failure_chronic	doxazosin	DTXSID7022964	1
renal_failure_chronic	floxacillin	DTXSID8023056	1
renal_failure_chronic	flupirtine	DTXSID4048436	1
renal_failure_chronic	gadoversetamide	DTXSID10156865	1
renal_failure_chronic	gemcitabine	DTXSID3040487	1
renal_failure_chronic	hydralazine	DTXSID4023129	1
renal_failure_chronic	hydrocodone	DTXSID8023131	1
renal_failure_chronic	imatinib	DTXSID3037125	1
renal_failure_chronic	imidapril	DTXSID2048242	1
renal_failure_chronic	ipratropium	DTXSID9048437	1
renal_failure_chronic	labetalol	DTXSID2023191	1
renal_failure_chronic	lercanidipine	DTXSID2048327	1
renal_failure_chronic	levofloxacin	DTXSID0041060	1
renal_failure_chronic	lisinopril	DTXSID6040537	1
renal_failure_chronic	lithium	DTXSID5036761	1
renal_failure_chronic	lithium carbonate	DTXSID1023784	1
renal_failure_chronic	magnesium chloride	DTXSID5034690	1
renal_failure_chronic	magnesium hydroxide	DTXSID4049662	1
renal_failure_chronic	manidipine	DTXSID2043745	1
renal_failure_chronic	meclizine	DTXSID0023242	1
renal_failure_chronic	meperidine	DTXSID9023253	1
renal_failure_chronic	midodrine	DTXSID0023321	1
renal_failure_chronic	moexipril	DTXSID9023330	1
renal_failure_chronic	olmesartan	DTXSID2040571	1
renal_failure_chronic	parecoxib	DTXSID1044229	1
renal_failure_chronic	phenprocoumon	DTXSID5023459	1
renal_failure_chronic	phenylephrine	DTXSID9023465	1
renal_failure_chronic	prilocaine	DTXSID7031955	1
renal_failure_chronic	propoxyphene	DTXSID1023524	1
renal_failure_chronic	quinine	DTXSID0044280	1
renal_failure_chronic	rocuronium	DTXSID6048339	1
renal_failure_chronic	saquinavir	DTXSID6044012	1
renal_failure_chronic	sitagliptin	DTXSID70197572	1
renal_failure_chronic	sodium bicarbonate	DTXSID9021269	1
renal_failure_chronic	sodium carbonate	DTXSID1029621	1
renal_failure_chronic	tamsulosin	DTXSID3023631	1
renal_failure_chronic	telbivudine	DTXSID30187813	1
renal_failure_chronic	tenofovir disoproxil	DTXSID5052757	1
renal_failure_chronic	thiamine	DTXSID2023648	1
renal_failure_chronic	topotecan	DTXSID3042685	1
renal_failure_chronic	vancomycin	DTXSID0042664	1
renal_failure_chronic	acebutolol	DTXSID2048539	0
renal_failure_chronic	acetate	DTXSID1037694	0
renal_failure_chronic	alfuzosin	DTXSID6048549	0
renal_failure_chronic	alosetron	DTXSID6044278	0
renal_failure_chronic	aluminum hydroxide	DTXSID2036405	0
renal_failure_chronic	ambroxol	DTXSID8022583	0
renal_failure_chronic	amitriptyline	DTXSID7022594	0
renal_failure_chronic	anagrelide	DTXSID4048305	0
renal_failure_chronic	apixaban	DTXSID80436500	0
renal_failure_chronic	apraclonidine	DTXSID1048415	0
renal_failure_chronic	aprindine	DTXSID3022615	0
renal_failure_chronic	articaine	DTXSID7048536	0
renal_failure_chronic	azelastine	DTXSID6022638	0
renal_failure_chronic	azilsartan	DTXSID70163712	0
renal_failure_chronic	bamifylline	DTXSID0022642	0
renal_failure_chronic	benserazide	DTXSID9022651	0
renal_failure_chronic	benzoate	DTXSID4043771	0
renal_failure_chronic	betahistine	DTXSID3022665	0
renal_failure_chronic	biperiden	DTXSID6022680	0
renal_failure_chronic	bisoprolol	DTXSID6022682	0
renal_failure_chronic	bromazepam	DTXSID40171081	0
renal_failure_chronic	bromhexine	DTXSID6022686	0
renal_failure_chronic	brompheniramine	DTXSID5022691	0
renal_failure_chronic	buflomedil	DTXSID5022697	0
renal_failure_chronic	bupivacaine	DTXSID2022703	0
renal_failure_chronic	bupropion	DTXSID7022706	0
renal_failure_chronic	butalbital	DTXSID6022711	0
renal_failure_chronic	cabozantinib	DTXSID10233968	0
renal_failure_chronic	carbazochrome	DTXSID3048310	0
renal_failure_chronic	carnitine	DTXSID3022744	0
renal_failure_chronic	cefoperazone	DTXSID2022759	0
renal_failure_chronic	cefotaxime	DTXSID6022761	0
renal_failure_chronic	cefotiam	DTXSID6022763	0
renal_failure_chronic	cefpodoxime	DTXSID6022765	0
renal_failure_chronic	ceftaroline	DTXSID90172341	0
renal_failure_chronic	ceftazidime	DTXSID5022770	0
renal_failure_chronic	ceftriaxone	DTXSID0022773	0
renal_failure_chronic	celiprolol	DTXSID3020259	0
renal_failure_chronic	cerivastatin	DTXSID9022786	0
renal_failure_chronic	cetirizine	DTXSID4022787	0
renal_failure_chronic	cevimeline	DTXSID2023777	0
renal_failure_chronic	chloroquine	DTXSID2040446	0
renal_failure_chronic	chlorpheniramine	DTXSID0022804	0
renal_failure_chronic	cifenline	DTXSID9022819	0
renal_failure_chronic	cilastatin	DTXSID8048238	0
renal_failure_chronic	citalopram	DTXSID8022826	0
renal_failure_chronic	clarithromycin	DTXSID3022829	0
renal_failure_chronic	clemastine	DTXSID2022832	0
renal_failure_chronic	clindamycin	DTXSID2022836	0
renal_failure_chronic	clonazepam	DTXSID1022845	0
renal_failure_chronic	clotiazepam	DTXSID0022852	0
renal_failure_chronic	cloxacillin	DTXSID5022853	0
renal_failure_chronic	cobicistat	DTXSID00143269	0
renal_failure_chronic	cromolyn	DTXSID4022860	0
renal_failure_chronic	cuprous oxide	DTXSID0034489	0
renal_failure_chronic	cyclizine	DTXSID4022864	0
renal_failure_chronic	cyclobenzaprine	DTXSID0046933	0
renal_failure_chronic	dabigatran	DTXSID50175419	0
renal_failure_chronic	darifenacin	DTXSID2048290	0
renal_failure_chronic	deferoxamine	DTXSID7022887	0
renal_failure_chronic	desipramine	DTXSID6022896	0
renal_failure_chronic	dexbrompheniramine	DTXSID8022905	0
renal_failure_chronic	dexchlorpheniramine	DTXSID50180225	0
renal_failure_chronic	dextroamphetamine	DTXSID8022907	0
renal_failure_chronic	diclofenac	DTXSID6022923	0
renal_failure_chronic	dicloxacillin	DTXSID1022924	0
renal_failure_chronic	dihydrocodeine	DTXSID5022936	0
renal_failure_chronic	dimethindene	DTXSID9022942	0
renal_failure_chronic	diphenoxylate	DTXSID8022951	0
renal_failure_chronic	dolasetron	DTXSID4048276	0
renal_failure_chronic	donepezil	DTXSID8048317	0
renal_failure_chronic	doxepin	DTXSID7022966	0
renal_failure_chronic	doxorubicin	DTXSID8021480	0
renal_failure_chronic	doxycycline	DTXSID0037653	0
renal_failure_chronic	duloxetine	DTXSID6048385	0
renal_failure_chronic	econazole	DTXSID2029872	0
renal_failure_chronic	ephedrine	DTXSID0022985	0
renal_failure_chronic	epinastine	DTXSID2048371	0
renal_failure_chronic	epoprostenol	DTXSID5022988	0
renal_failure_chronic	eprosartan	DTXSID0022989	0
renal_failure_chronic	ergotamine	DTXSID9043774	0
renal_failure_chronic	ertapenem	DTXSID50165456	0
renal_failure_chronic	escitalopram	DTXSID8048440	0
renal_failure_chronic	esomeprazole	DTXSID4044292	0
renal_failure_chronic	ethambutol	DTXSID8023006	0
renal_failure_chronic	etravirine	DTXSID30181412	0
renal_failure_chronic	fenspiride	DTXSID4023048	0
renal_failure_chronic	ferrous fumarate	DTXSID7047148	0
renal_failure_chronic	ferrous gluconate	DTXSID4040478	0
renal_failure_chronic	fesoterodine	DTXSID80182853	0
renal_failure_chronic	fluticasone	DTXSID0044022	0
renal_failure_chronic	fondaparinux	DTXSID10146903	0
renal_failure_chronic	fosamprenavir	DTXSID2048296	0
renal_failure_chronic	foscarnet	DTXSID0048478	0
renal_failure_chronic	fosfomycin	DTXSID4048480	0
renal_failure_chronic	fosinopril	DTXSID1023079	0
renal_failure_chronic	glucosamine	DTXSID4023098	0
renal_failure_chronic	glycopyrrolate	DTXSID2048165	0
renal_failure_chronic	gold	DTXSID3064697	0
renal_failure_chronic	goserelin	DTXSID7048297	0
renal_failure_chronic	granisetron	DTXSID0023111	0
renal_failure_chronic	guanfacine	DTXSID9046944	0
renal_failure_chronic	halobetasol	DTXSID60243759	0
renal_failure_chronic	hydrogen peroxide	DTXSID2020715	0
renal_failure_chronic	hydromorphone	DTXSID8023133	0
renal_failure_chronic	hydroxychloroquine	DTXSID8023135	0
renal_failure_chronic	idarubicin	DTXSID7023142	0
renal_failure_chronic	indacaterol	DTXSID90185198	0
renal_failure_chronic	indinavir	DTXSID4043802	0
renal_failure_chronic	ivabradine	DTXSID2048240	0
renal_failure_chronic	ketorolac	DTXSID8023189	0
renal_failure_chronic	latanoprost	DTXSID1041057	0
renal_failure_chronic	levalbuterol	DTXSID80187964	0
renal_failure_chronic	levobunolol	DTXSID1043833	0
renal_failure_chronic	levocabastine	DTXSID1048548	0
renal_failure_chronic	levocarnitine	DTXSID4023208	0
renal_failure_chronic	levocetirizine	DTXSID60156294	0
renal_failure_chronic	linaclotide	DTXSID90234256	0
renal_failure_chronic	loxapine	DTXSID7023229	0
renal_failure_chronic	macitentan	DTXSID50196063	0
renal_failure_chronic	magnesium sulfate	DTXSID6042105	0
renal_failure_chronic	maltose	DTXSID1023233	0
renal_failure_chronic	maraviroc	DTXSID8048949	0
renal_failure_chronic	mebeverine	DTXSID6023238	0
renal_failure_chronic	mepenzolate	DTXSID2046969	0
renal_failure_chronic	mesna	DTXSID8023264	0
renal_failure_chronic	metaproterenol	DTXSID8048529	0
renal_failure_chronic	methadone	DTXSID7023273	0
renal_failure_chronic	methamphetamine	DTXSID8037128	0
renal_failure_chronic	metopimazine	DTXSID80161224	0
renal_failure_chronic	mexiletine	DTXSID8048446	0
renal_failure_chronic	mitoxantrone	DTXSID4046947	0
renal_failure_chronic	morphine	DTXSID9023336	0
renal_failure_chronic	mosapride	DTXSID2048408	0
renal_failure_chronic	moxifloxacin	DTXSID3048491	0
renal_failure_chronic	nabilone	DTXSID8023341	0
renal_failure_chronic	nafcillin	DTXSID8023343	0
renal_failure_chronic	nafronyl	DTXSID3023344	0
renal_failure_chronic	nebivolol	DTXSID9040556	0
renal_failure_chronic	nefazodone	DTXSID2023357	0
renal_failure_chronic	nefopam	DTXSID2048535	0
renal_failure_chronic	nelfinavir	DTXSID5035080	0
renal_failure_chronic	neostigmine	DTXSID1023360	0
renal_failure_chronic	nilotinib	DTXSID5042663	0
renal_failure_chronic	nortriptyline	DTXSID9023384	0
renal_failure_chronic	olsalazine	DTXSID8023391	0
renal_failure_chronic	orphenadrine	DTXSID3023396	0
renal_failure_chronic	oxacillin	DTXSID8023397	0
renal_failure_chronic	oxalate	DTXSID8043785	0
renal_failure_chronic	oxandrolone	DTXSID8023399	0
renal_failure_chronic	oxprenolol	DTXSID1043835	0
renal_failure_chronic	oxycodone	DTXSID5023407	0
renal_failure_chronic	oxygen	DTXSID2037681	0
renal_failure_chronic	oxymorphone	DTXSID5023409	0
renal_failure_chronic	oxytocin	DTXSID8048361	0
renal_failure_chronic	palonosetron	DTXSID5048342	0
renal_failure_chronic	pancuronium	DTXSID7048405	0
renal_failure_chronic	papaveretum	DTXSID50230012	0
renal_failure_chronic	papaverine	DTXSID4023418	0
renal_failure_chronic	pemetrexed	DTXSID2048329	0
renal_failure_chronic	penicillin g	DTXSID5046934	0
renal_failure_chronic	penicillin v	DTXSID3023429	0
renal_failure_chronic	pentamidine	DTXSID7023431	0
renal_failure_chronic	pentosan polysulfate	DTXSID10190764	0
renal_failure_chronic	perhexiline	DTXSID7023439	0
renal_failure_chronic	phenazopyridine	DTXSID1023445	0
renal_failure_chronic	phenelzine	DTXSID2041094	0
renal_failure_chronic	phentermine	DTXSID9023461	0
renal_failure_chronic	pimobendan	DTXSID8048280	0
renal_failure_chronic	pioglitazone	DTXSID3037129	0
renal_failure_chronic	pipamperone	DTXSID8048369	0
renal_failure_chronic	piperacillin	DTXSID2023482	0
renal_failure_chronic	pirbuterol	DTXSID0046937	0
renal_failure_chronic	pirenoxine	DTXSID6048335	0
renal_failure_chronic	pitavastatin	DTXSID1048384	0
renal_failure_chronic	ponatinib	DTXSID50241426	0
renal_failure_chronic	potassium	DTXSID9049748	0
renal_failure_chronic	potassium aspartate	DTXSID70222914	0
renal_failure_chronic	potassium chloride	DTXSID5021178	0
renal_failure_chronic	pravastatin	DTXSID6023498	0
renal_failure_chronic	prochlorperazine	DTXSID7023514	0
renal_failure_chronic	procyclidine	DTXSID2023515	0
renal_failure_chronic	promazine	DTXSID2023517	0
renal_failure_chronic	protriptyline	DTXSID0023535	0
renal_failure_chronic	pseudoephedrine	DTXSID0023537	0
renal_failure_chronic	pyridostigmine	DTXSID20165786	0
renal_failure_chronic	quinapril	DTXSID4023547	0
renal_failure_chronic	quinidine	DTXSID4023549	0
renal_failure_chronic	rabeprazole	DTXSID3044122	0
renal_failure_chronic	rasagiline	DTXSID3041112	0
renal_failure_chronic	reboxetine	DTXSID1048257	0
renal_failure_chronic	regorafenib	DTXSID60226441	0
renal_failure_chronic	risedronic acid	DTXSID2023563	0
renal_failure_chronic	rivastigmine	DTXSID7023564	0
renal_failure_chronic	roflumilast	DTXSID8044123	0
renal_failure_chronic	ropivacaine	DTXSID4040187	0
renal_failure_chronic	rosuvastatin	DTXSID8048492	0
renal_failure_chronic	roxatidine	DTXSID30228937	0
renal_failure_chronic	ruxolitinib	DTXSID10240930	0
renal_failure_chronic	scopolamine	DTXSID6023573	0
renal_failure_chronic	sertraline	DTXSID6023577	0
renal_failure_chronic	sibutramine	DTXSID1023578	0
renal_failure_chronic	silodosin	DTXSID40167045	0
renal_failure_chronic	sodium ferric gluconate complex	DTXSID80187686	0
renal_failure_chronic	sodium fluoride	DTXSID2020630	0
renal_failure_chronic	sodium selenate	DTXSID5032076	0
renal_failure_chronic	sodium thiosulfate	DTXSID9042417	0
renal_failure_chronic	succinylcholine	DTXSID7048455	0
renal_failure_chronic	sufentanil	DTXSID6023604	0
renal_failure_chronic	sultopride	DTXSID9023627	0
renal_failure_chronic	tapentadol	DTXSID30170003	0
renal_failure_chronic	tenofovir	DTXSID9040132	0
renal_failure_chronic	terazosin	DTXSID3023639	0
renal_failure_chronic	terbutaline	DTXSID7021310	0
renal_failure_chronic	tetrahydrozoline	DTXSID1047861	0
renal_failure_chronic	thiopental	DTXSID1023653	0
renal_failure_chronic	tiagabine	DTXSID5023663	0
renal_failure_chronic	tianeptine	DTXSID7048295	0
renal_failure_chronic	tilidine	DTXSID9023671	0
renal_failure_chronic	tofacitinib	DTXSID90197271	0
renal_failure_chronic	toremifene	DTXSID3023689	0
renal_failure_chronic	trazodone	DTXSID5045043	0
renal_failure_chronic	trihexyphenidyl	DTXSID4023705	0
renal_failure_chronic	trimetazidine	DTXSID2048531	0
renal_failure_chronic	trimipramine	DTXSID8023715	0
renal_failure_chronic	triptorelin	DTXSID2048375	0
renal_failure_chronic	trospium	DTXSID6048337	0
renal_failure_chronic	tulobuterol	DTXSID7048457	0
renal_failure_chronic	valacyclovir	DTXSID1023732	0
renal_failure_chronic	valganciclovir	DTXSID8048288	0
renal_failure_chronic	vardenafil	DTXSID3048318	0
renal_failure_chronic	vecuronium	DTXSID1044146	0
renal_failure_chronic	vemurafenib	DTXSID50238710	0
renal_failure_chronic	vinblastine	DTXSID8021430	0
renal_failure_chronic	vinorelbine	DTXSID8040640	0
renal_failure_chronic	water	DTXSID6026296	0
renal_failure_chronic	xylometazoline	DTXSID8046957	0
renal_failure_chronic	zinc oxide	DTXSID7035016	0
renal_failure_chronic	zinc sulfate	DTXSID2040315	0
renal_cyst	abarelix	DTXSID20171443	1
renal_cyst	alosetron	DTXSID6044278	1
renal_cyst	amlodipine	DTXSID7022596	1
renal_cyst	benazepril	DTXSID5022645	1
renal_cyst	benserazide	DTXSID9022651	1
renal_cyst	bicalutamide	DTXSID2022678	1
renal_cyst	chlorpheniramine	DTXSID0022804	1
renal_cyst	ciprofloxacin	DTXSID8022824	1
renal_cyst	clindamycin	DTXSID2022836	1
renal_cyst	cyclobenzaprine	DTXSID0046933	1
renal_cyst	dichloralphenazone	DTXSID2022919	1
renal_cyst	dolasetron	DTXSID4048276	1
renal_cyst	doxepin	DTXSID7022966	1
renal_cyst	doxycycline	DTXSID0037653	1
renal_cyst	ergotamine	DTXSID9043774	1
renal_cyst	esomeprazole	DTXSID4044292	1
renal_cyst	fosinopril	DTXSID1023079	1
renal_cyst	gadoversetamide	DTXSID10156865	1
renal_cyst	hydrocodone	DTXSID8023131	1
renal_cyst	hydromorphone	DTXSID8023133	1
renal_cyst	imatinib	DTXSID3037125	1
renal_cyst	ipratropium	DTXSID9048437	1
renal_cyst	ketorolac	DTXSID8023189	1
renal_cyst	levocetirizine	DTXSID60156294	1
renal_cyst	levofloxacin	DTXSID0041060	1
renal_cyst	lisinopril	DTXSID6040537	1
renal_cyst	lithium	DTXSID5036761	1
renal_cyst	lithium carbonate	DTXSID1023784	1
renal_cyst	magnesium hydroxide	DTXSID4049662	1
renal_cyst	meclizine	DTXSID0023242	1
renal_cyst	meperidine	DTXSID9023253	1
renal_cyst	morphine	DTXSID9023336	1
renal_cyst	moxifloxacin	DTXSID3048491	1
renal_cyst	nefazodone	DTXSID2023357	1
renal_cyst	olmesartan	DTXSID2040571	1
renal_cyst	olopatadine	DTXSID3023390	1
renal_cyst	oxycodone	DTXSID5023407	1
renal_cyst	pioglitazone	DTXSID3037129	1
renal_cyst	potassium chloride	DTXSID5021178	1
renal_cyst	prochlorperazine	DTXSID7023514	1
renal_cyst	propoxyphene	DTXSID1023524	1
renal_cyst	pseudoephedrine	DTXSID0023537	1
renal_cyst	quinapril	DTXSID4023547	1
renal_cyst	rabeprazole	DTXSID3044122	1
renal_cyst	selegiline	DTXSID6023575	1
renal_cyst	sertraline	DTXSID6023577	1
renal_cyst	sitagliptin	DTXSID70197572	1
renal_cyst	sultopride	DTXSID9023627	1
renal_cyst	tamsulosin	DTXSID3023631	1
renal_cyst	tenofovir disoproxil	DTXSID5052757	1
renal_cyst	terazosin	DTXSID3023639	1
renal_cyst	terbutaline	DTXSID7021310	1
renal_cyst	thiamine	DTXSID2023648	1
renal_cyst	triptorelin	DTXSID2048375	1
renal_cyst	acebutolol	DTXSID2048539	0
renal_cyst	alfuzosin	DTXSID6048549	0
renal_cyst	almitrine	DTXSID4057899	0
renal_cyst	alogliptin	DTXSID90234130	0
renal_cyst	aluminum hydroxide	DTXSID2036405	0
renal_cyst	ambroxol	DTXSID8022583	0
renal_cyst	amitriptyline	DTXSID7022594	0
renal_cyst	amphetamine	DTXSID4022600	0
renal_cyst	apixaban	DTXSID80436500	0
renal_cyst	aprindine	DTXSID3022615	0
renal_cyst	articaine	DTXSID7048536	0
renal_cyst	azelastine	DTXSID6022638	0
renal_cyst	betahistine	DTXSID3022665	0
renal_cyst	biperiden	DTXSID6022680	0
renal_cyst	bisoprolol	DTXSID6022682	0
renal_cyst	bromazepam	DTXSID40171081	0
renal_cyst	brompheniramine	DTXSID5022691	0
renal_cyst	budesonide	DTXSID8020202	0
renal_cyst	buflomedil	DTXSID5022697	0
renal_cyst	bunazosin	DTXSID7022700	0
renal_cyst	bupropion	DTXSID7022706	0
renal_cyst	butalbital	DTXSID6022711	0
renal_cyst	butorphanol	DTXSID1022714	0
renal_cyst	cabazitaxel	DTXSID40171389	0
renal_cyst	calcium acetate	DTXSID0020234	0
renal_cyst	carbazochrome	DTXSID3048310	0
renal_cyst	carvedilol	DTXSID8022747	0
renal_cyst	cefdinir	DTXSID8046084	0
renal_cyst	cefotaxime	DTXSID6022761	0
renal_cyst	cefpodoxime	DTXSID6022765	0
renal_cyst	ceftazidime	DTXSID5022770	0
renal_cyst	ceftriaxone	DTXSID0022773	0
renal_cyst	cerivastatin	DTXSID9022786	0
renal_cyst	cetirizine	DTXSID4022787	0
renal_cyst	cevimeline	DTXSID2023777	0
renal_cyst	ciclopirox	DTXSID9048564	0
renal_cyst	cilastatin	DTXSID8048238	0
renal_cyst	cinacalcet	DTXSID8048286	0
renal_cyst	citalopram	DTXSID8022826	0
renal_cyst	clarithromycin	DTXSID3022829	0
renal_cyst	clonazepam	DTXSID1022845	0
renal_cyst	clopidogrel	DTXSID6022848	0
renal_cyst	clotiazepam	DTXSID0022852	0
renal_cyst	coenzyme a	DTXSID9048302	0
renal_cyst	cromolyn	DTXSID4022860	0
renal_cyst	darifenacin	DTXSID2048290	0
renal_cyst	deferoxamine	DTXSID7022887	0
renal_cyst	demeclocycline	DTXSID1022893	0
renal_cyst	desipramine	DTXSID6022896	0
renal_cyst	dexchlorpheniramine	DTXSID50180225	0
renal_cyst	dextroamphetamine	DTXSID8022907	0
renal_cyst	dextromethorphan	DTXSID3022908	0
renal_cyst	diclofenac	DTXSID6022923	0
renal_cyst	dicloxacillin	DTXSID1022924	0
renal_cyst	diflucortolone	DTXSID50180705	0
renal_cyst	dihydrocodeine	DTXSID5022936	0
renal_cyst	diphenoxylate	DTXSID8022951	0
renal_cyst	donepezil	DTXSID8048317	0
renal_cyst	dorzolamide	DTXSID7022960	0
renal_cyst	doxazosin	DTXSID7022964	0
renal_cyst	doxorubicin	DTXSID8021480	0
renal_cyst	duloxetine	DTXSID6048385	0
renal_cyst	econazole	DTXSID2029872	0
renal_cyst	eflornithine	DTXSID3020467	0
renal_cyst	ephedrine	DTXSID0022985	0
renal_cyst	epirubicin	DTXSID0022987	0
renal_cyst	epoprostenol	DTXSID5022988	0
renal_cyst	ertapenem	DTXSID50165456	0
renal_cyst	escitalopram	DTXSID8048440	0
renal_cyst	ethambutol	DTXSID8023006	0
renal_cyst	etravirine	DTXSID30181412	0
renal_cyst	ezogabine	DTXSID40164615	0
renal_cyst	ferrous fumarate	DTXSID7047148	0
renal_cyst	ferrous gluconate	DTXSID4040478	0
renal_cyst	fesoterodine	DTXSID80182853	0
renal_cyst	fingolimod	DTXSID40167363	0
renal_cyst	flunitrazepam	DTXSID7023065	0
renal_cyst	fluticasone	DTXSID0044022	0
renal_cyst	fondaparinux	DTXSID10146903	0
renal_cyst	foscarnet	DTXSID0048478	0
renal_cyst	gemcitabine	DTXSID3040487	0
renal_cyst	glatiramer	DTXSID50182865	0
renal_cyst	glucosamine	DTXSID4023098	0
renal_cyst	glycopyrrolate	DTXSID2048165	0
renal_cyst	goserelin	DTXSID7048297	0
renal_cyst	granisetron	DTXSID0023111	0
renal_cyst	guanfacine	DTXSID9046944	0
renal_cyst	hydralazine	DTXSID4023129	0
renal_cyst	hydroxychloroquine	DTXSID8023135	0
renal_cyst	indacaterol	DTXSID90185198	0
renal_cyst	indinavir	DTXSID4043802	0
renal_cyst	irinotecan	DTXSID1041051	0
renal_cyst	ivabradine	DTXSID2048240	0
renal_cyst	labetalol	DTXSID2023191	0
renal_cyst	latanoprost	DTXSID1041057	0
renal_cyst	lercanidipine	DTXSID2048327	0
renal_cyst	levalbuterol	DTXSID80187964	0
renal_cyst	levetiracetam	DTXSID9023207	0
renal_cyst	levocabastine	DTXSID1048548	0
renal_cyst	linaclotide	DTXSID90234256	0
renal_cyst	lomitapide	DTXSID50171294	0
renal_cyst	loxapine	DTXSID7023229	0
renal_cyst	magnesium oxide	DTXSID9049665	0
renal_cyst	magnesium sulfate	DTXSID6042105	0
renal_cyst	magnesium trisilicate	DTXSID0052885	0
renal_cyst	meclocycline	DTXSID4048567	0
renal_cyst	mepivacaine	DTXSID9023259	0
renal_cyst	mesna	DTXSID8023264	0
renal_cyst	metaproterenol	DTXSID8048529	0
renal_cyst	methadone	DTXSID7023273	0
renal_cyst	methylphenidate	DTXSID5023299	0
renal_cyst	midodrine	DTXSID0023321	0
